product,verified,rating,location,date,author,content,title
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,25 Oct 2019,D n Palm Springs,"I just received and installed my new 3rd generation stick up camera - and I LOVE it!  Incredibly easy to install in my living room and I am pleased with the range of field and image quality.  Planning to add another in my family room, then add 2 or 3 outside.",Easy to Install - Great image quality!
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,3.0,Reviewed in the United States ,21 Apr 2020,Phil,"This item works fine! So, one might say what's your problem? The fact that the so-called Ring Protect Plan is NOT A WARRANTY as it may sound like! It is the operational management of this device. AND, after the ""introductory"" 30 day period, the unit is virtually useless unless you live your life with your telephone in your hand! After 30 days, there's FEE, a subscription that makes the item operational again. The fee is/was glossed over in the ""fine print""! They'll put the sales pitch n you: ""it's on'y $3 per month!"" OK Bunky, that's $36 per year IF THEY DON""T RAISE THE SUBSCRIPTION RATE!! Oh sure, Amazon offered a refund but who's going to fill in the holes in my house and paint the repairs? Naturally, that's not included! So, it's buyer beware! MAYBE if I have any money ""left over"" from my stimulus check MAYBE I'll submit! SARCASM!",Be careful what you buy!
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,06 Aug 2020,Mhubmom,"Love this product but if it’s not hardwired there is a delay of the notifications. By the time I get the notification and check the app, the person at the door has left. Still great for security purposes and I still would recommend it!",Easy to use and install
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,30 Aug 2020,M. Robinson,"I can't see my driveway too well from the back door and this fixed that blind spot perfectly. Not a single negative comment. Easy to install, Easy software with people friendly tiles to help set up, snooze and view.  I have mammoth moths that like to hang around and they do set of the motion alert. When it storms and the leaves are flying everywhere, it will also trip the motion alert, but that is easy to fix with the snooze function till the storm passes. Long battery life. I have had it up for 3 weeks now and the battery is at 70%.",Love my camera!
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,1.0,Reviewed in the United States ,24 Dec 2019,ppshakya,Had a great experience with door bell !! however the Stick up works to cover live video But doesn't work with capturing motion sensor at all...I tired spending long hours trying to figure out if its just me; by installing or setting up all possible motion sensors... Funny thing is when it detects motion .. from the motion logs it specially remove those video ( i have 30 video recording free) and top of it NO motion notification at all .. even though i am at the camera motion zone. The camera is position right and good decent placement ..not to far even fails to detects... When i came to read the review - i see same issues been reported by many buyers.. bingo... So its basically RING has ISSUES... HORRIBLE,Simply doesn't work with Motion Sensor
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,4.0,Reviewed in the United States ,18 Jan 2020,CyberFiberGal,"This is an updated review.  My first review was not good. I was very disappointed at how many steps it took to turn video recording on/off.  I was contacted by Ring support.  New features are being rolled out, and Support got the new features pushed to my account.  The Mode feature solves my issues making turning recording on/off a one-step process in the app now.  The video quality is really good.  There's no Alexa skill to voice control recording, at least not yet, which is why I couldn't give this a 5-star review.  But at this price point, it is a really good value.","Good quality camera, with the newest features app works well.  Alexa integration could be better"
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,23 Mar 2020,MrParis,"I started with Ring 2 years ago... I started with a Blink xt system which i still use .,When i got the Spotlight cams i loved the light feature and  two-way talk and siren feature being that my street had alot of car break ins.. fast forward to buying The new stick up cam..  camera works very well and has two way talk .. Ring also added 2 new features which one is  recording snap shots every 3 to 30 mins you get to choose the interval.. this is almost like 24 hr recording..  2nd you can set the modes.. say if your at home you can hit the home bottom and it will turn off certain cameras you choose.. like say the back yard if your are out there.. Now the best Part of Ring is the Uncanny customer service I received from Jason on 4/1/20..  He walked me threw everything on my system and got it up to running very fast and now everything is great again..  I would buy more of these cameras  in the future to get more areas covered  but the best thing about Ring over its competition is customer service..  bar none ! Thank you Jason for outstanding customer service. !",Customer service  is outstanding !!
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,3.0,Reviewed in the United States ,21 Jul 2020,Brian & Bethanie,"Love the ring app.  Love my ring pro door bell. Unfortunately the motion detection on this is not the same as the ring doorbell.  Still one of the better home cameras on the market but not perfect.  It has a better response time on motion then the new blink I returned but same issue.  Then somebody enters the motion zone there is a 3-5 second delay before it starts recording.  When I walk outside, get in my truck, drive away all I get recorded is the truck driving away.  Not sure why my 5 year old door bell has better motion technology than a brand new camera",Good but not perfect
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,4.0,Reviewed in the United States ,04 May 2020,Recon Media,"Whyyyyyyyyy does the stick up camera not allow you to flip your video or set motion boxes, but the cheaper plug in cameras do?!? It's software only & they could add / change these features if they wanted to, so why haven't they? It doesn't make sense that 2 cameras from the same series have a different feature set, super frustrating. I'm not a fan of having to look at my side yard camera upside down because they didn't think to add the camera rotation option in some of their cameras.",Exclusion of Needed Setting
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,3.0,Reviewed in the United States ,29 Aug 2020,Scott,"I purchased this as an addition to my ring alarm, thinking it would be great to see some video in the area placed. I didn’t realize that it required a subscription plan to see the video, which was provided for a trial period. After the trial the feature of the camera video capture was disabled making it a glorified motion detector. When it was in the trial it worked great, clear video. I would recommend getting a spare battery to be recharging as depending on the use can use batteries a lot.",Great addition with a catch.
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,1.0,Reviewed in the United States ,11 Mar 2020,kevin,"I have the previous generation ring stick up cam and works great!! So I thought this would be even better. I was wrong. Only positive thing I can say about this generation camera is the video quality is great, and the sound quality is great. Other than that the camera is worthless. 99 percent of the time I cannot connect to live view due to ""stick up cams signal is too weak"" although the camera is literally sitting next to the router. After following steps with ring customer service, its constantly the same issue. Never able to connect to live view. as far as the motion detection? its non existent. It doesn't allow you to set up the motion areas you want, and not to mention when the camera says the motion detection is on... I can literally stand in front of the camera waving my arms, and it would not notify me of any motion or start recording. Extremely disappointed with this generation camera, I had such high hopes. Hopefully ring makes the necessary adjustments and fixies this issue.",Worthless....
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,2.0,Reviewed in the United States ,07 Feb 2020,CT,"After purchasing a ring doorbell 2, and loving it, I decided to add a stick up cam for the house. The doorbell cam is very reliable, good quality image, live view loads fast, and battery life is great. This stick up cam is downright terrible. I don't say this lightly. I have had some way cheaper home camera products that performed far better. I never write reviews like this but I'm so surprised by how poorly this works that I just had too. For starters, it only connects to wifi successfully less than 10% of the time. I have it right next to the router and it still almost never works. I've tried disconnecting other devices to ensure there's proper bandwidth... no dice. I tried connecting my old cheap security cam from best buy I got 4 years ago....instantly connected. The live view does not work at all on this (even with the few times it has successfully connected). Wondering if I got a lemon. Will be returning the product sadly.",My Ring Doorbell 2 is Amazing but this additional Camera is Highly dissapointing
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,4.0,Reviewed in the United States ,28 Mar 2020,A. J. Sol,"The picture quality is good, the motion detection is good, setup was easy.  The biggest issue I have had with this camera and the ring doorbell is you need an exceptionally strong wifi signal for these things to work.  Forget it if you have guests at the house and other devices are being used that are connected to the wifi.  I have the best wifi you can buy for a residential home.  Initially it was hit and miss whether or not this camera or my ring doorbell would work with live connect.  Motion detection worked fine, but if I wanted to use live view, it would only connect 50% of the time at best.  I don't have a large house and the units were not more than 20 feet from my wifi modem/router.  Granted there are walls between, but the distance was not far.  To get these things to work consistently on live view I had to move mi wifi pods closer to both devices and now they work for live view most of the time.  Just beware they are not just setup and use if you plan on using the live view feature to monitor your surroundings.  The picture quality is much better than my old 720P wired cameras.  I just wish they didn't need a super strong wifi signal to work.  Also, it takes a few seconds for them to activate so a lot of the time you don't get the initial video of the person walking by.  You see him as he walked by already.",Works Some of the Time
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,4.0,Reviewed in the United States ,19 Aug 2020,CrazyMango,"I'll start off with the things I dislike. Noise. When in live mode with the sound on, I tend to hear a lot of static. However when playing back the video it sounds normal. That's fine. Video quality: It freezes frequently. My wifi signal is ""very good"" where I keep my cameras. The image also pixelates at times. I'm using my camera to watch wildlife and see what kind of critters are hanging around my house so that's fine. People using this for security measures might find that problematic. Battery: Expect about 9-10 hours of charge time for roughly the same amount of activity. Purchase a second battery if possible. Switching Wifi connections. It's not as simple as switching to another wifi from an android or PC. It takes a few minutes. That being said, it's a handy little thing to have. The app has a lot of options as to how the camera operates. The price to keep the service running is dirt cheap. $3 a camera or $10 a month is very affordable.",I see you!
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,1.0,Reviewed in the United States ,16 Oct 2020,alg,"We have a Ring doorbell, so I know how they work. But we put this camera in our backyard. It sort of worked for a day or so. Then the battery kept running low VERY QUICKLY!  Each time it ran low, I charged it up and then it apparently was unable to update and then did not work. I spent hours on the phone with Ring. Returned the first one, on the advice of Ring Customer Support. Got another one, same thing happened. They could not help me make it work. Charged up, allowed time for it to update, it never worked. Then I returned it, (got a brief extension because I had to evacuate wild fires) they only gave me back $65 of the $99 I paid for it! But the website says I got $88. the other money was supposed to be in Rewards Points that never arrived!  This whole experience was VERY POOR customer service and the product was TERRIBLE, NEVER worked!  Our Ring doorbell is okay. But I do not recommend the Ring Outdoor Camera, nor Amazon Return, which is usually good but this time cheated me.",This Camera is AWFUL!!! would give it zero stars if I could AND did not get my money back on refund!
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,30 Aug 2020,Nick Ferguson,"These are no more expensive than cameras without sirens, voice and tight integration. The only way to save video is thru the subscription but for $10 (3+ cams) it includes a lot of other valuable addons. The battery lasts weeks or longer. I didn’t feel the solar panel was necessary; I will recharge the pack once a month or so. If you really need wireless, by the time you find another solar / battery cam that actually works and you set up storage, etc, you will have spent more than this. If this is for your parents, no question, it’s the best for normal users. Also, use the ring.com store if you’re a veteran, student or teacher for 20% off.",Easiest camera system
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,3.0,Reviewed in the United States ,23 Jun 2020,Kearstin,"So I have had the ring doorbell for sometime now and love it. It’s not hardwired so I do have to recharge it every now and then but it will go a month or two before it needs to be charged again. I decided I wanted a camera in my backyard and I searched for something that could be used that doesn’t have to be hard wired as well. So of course I turned to Ring again since the doorbell is so amazing. I wanted to use only one app system too so that’s another reason why I got the ring stick up cam so everything is under the same app and easy to use. One thing I would HIGHLY recommend if you are not hard wiring this product to get the solar charger for this. I did not and I wish I did. I bought the camera first just to see how long one battery charge would last. It was only a week IF that. And I have it on the lowest alert possible so it doesn’t go off all day long. The set up and the placement is very simply straight forward and easy. The battery though takes HOURS almost a whole day to charge! So, that led me to buying another battery. So when one is in there is another fully charged on deck to use when needed which has been once a week. It’s easy to change them out but it’s really annoying that I have to do often. I wish I would have gotten the solar charger because it was only 20$ more than the extra battery. Overall I would still buy this product again knowing what I do now but id get the solar charger. It’s a nice product it’s reliable and I just like the ring brand.",Good and bad
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,3.0,Reviewed in the United States ,06 Feb 2020,J R Davis,"I bought this so I could check in on my dog when I'm not at home. At least half the time, it is unable to connect. When I try to troubleshoot, it suggests moving the camera closer to the WIFI Access Point. The problem is it sits right next to the router - can't get any closer than that. Brand new router and no issues with any of my other devices. When I am able to connect, the picture is great. Unfortunately it isn't reliable.",Works great when it works
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,3.0,Reviewed in the United States ,05 Sep 2020,GoFrogUrself,"**Update** Ended up keeping and getting a wall plug and adding a mesh system. While I think it is ridiculous that I had to do so much updating, at least it is working now. This is an absolutely worthless item. It rarely works, it is 10 feet from the router and no one can connect. It is connect to a solar panel with full sun all day and yet the battery is always dead. Sending it back because Ring is a joke. I have talked to tech support and they were no help at all. We are now looking at a hard wired system by a reliable company.",Solar is a complete waste of time. Get a plug in version.
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,1.0,Reviewed in the United States ,27 Apr 2020,Daniel Bessonov,"There is no option to set up Echo Show to view the camera automatically when motion is detected. This is a huge oversight. Additionally, there are often false positives when shadows from trees moves, and the motion zones distance cannot be adjusted. There are three large motion zones that can be turned on and off, which is practically useless. And sometimes it fails to pick up motion if it’s within a few minutes of previous motion. The camera cannot be mounted sideways or upside down since the motion zone and the orientation are stuck in the upright position and not invertible. You have to buy a special mount to mount it upright to the ceiling. The battery has decreased to 33% in only 30 days. You must pay at least $30/year/device on video subscription to make this functional.",Can’t view video automatically when motion is detected
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,06 May 2020,cdodgela,"2020-07 Update: Motion area settings finally updated to the same control as the other cameras, now I am happy. Thanks for finally doing this Ring.  Now the Video doorbells need a control to keep the night vision (infrared lights) off like the stickup cam does. Generation 3 camera should have the same if not better motion zone settings than previous generations and other/older Ring cameras.  Three partial zones that can only be turned on or off is so below what I believe Ring standards should be.  I don't understand why this camera was released with anything less. Please hurry up and update the motions settings as this is a required feature on any camera. Also, my doorbell and flood cameras update in my apps at least once a minute.  This stick up camera goes sometimes 15 minutes or more before updating the tile / thumbnail in the the ring apps.",Motion settings seem like a camera from 15 years ago
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,2.0,Reviewed in the United States ,22 Sep 2020,CSnellin,"When it triggers motion it takes forever to see what is going on outside on your viewing device. That Sucks, I want to know right then. I have very high speed internet so thats not the problem. It also only records for 20 secs at motion trigger, I want to record the whole crime. When it records a motion it takes forever to come back online as it uploads the video, sometimes 5 mins and other stuff that is going on around your house is never captured during that time. Like the simplicity but not great for a good security full time solution if you have crime in your area.",The Ring Battery Cam is easy to setup but has many flaws.
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,20 Nov 2019,Sarah,"I've never considered myself to be the ideal customer for a security camera since I live in a small studio apartment in a big complex. However, after a few instances of maintenance coming by without giving me a heads up (and me worrying about my cat), I decided to take the leap and buy a Ring Stick-Up Cam, and I couldn't be happier! It did take a little bit of trial and error as far as setting up the privacy zones and the motion settings, but it's perfect now and truly only notifies me when someone's at my door - I've only experienced my cat setting it off once, so I'm happy!",Priceless peace of mind
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,11 Jul 2020,S. Chandler,"I'm on my fourth of these cameras for use around my home. I've been able to cover all my major access points and a few blind spots around the property. I'd read mixed results on the battery life of this model. My results have been highly dependent on the placement. Those with less traffic like the garage and basement entries have lasted 3+ months on a single charge. Having dogs that like to spend time on the deck, it lasts about 2 months on a charge. The app makes it very easy to monitor these levels and the reminders help plan when it needs a charge. I found it best to buy an extra battery and keep it charged as it then just requires a swap out and not two trips up the ladder. The wi-fi connection to the cameras seems to improve the longer it is installed (I assume it has to do with finding the best connection point) and regularly connects to the same access point. The speed to access is my only complaint as it can sometimes take a while to access the camera or a stored video once you get a motion notification. I'm sure this conserves battery life but when trying to see if I need to run to answer the door or if it is just someone dropping off a package the delay can get frustrating. Looking forward to trying the capture function in the latest firmware/software update.",Very versatile camera with respectable battery life
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,23 Aug 2020,Lily Gee,"Bought this with the solar panel. It worked perfect for the first 2-3months! Now, the battery doesn’t even last for a day even if it’s fully charged! I feel like it’s a total waste of money!",Disappointed
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,2.0,Reviewed in the United States ,20 Aug 2020,Virginia Horner,"The product itself is very cool - pretty easy to install and has cool features and picture quality. Unfortunately, in my home which is brick, the cams fall off the WiFi network (which uses a high-end mesh router), and when that happens the purpose of the product is defeated. When the network is not connected, you cannot access the live camera view and the motion detection is not reporting back to my phone. Even though the cams are fully powered and will sometimes later get re-connected, any events that took place during the network disconnect will not get reported later when the device is back online... I've tested by walking through the middle of the view. I have reset my own WiFi connection several times (before and after install) and tested WiFi connection speed, using other devices from the same location the cams are mounted. Without consistent connectivity, the only security that's being provided by the cams is the deterrence factor for potential thieves seeing the cameras... which is about the same as what the Ring sign (sold separately) does. Also of note, it's annoying that you have to buy a wired connection separately.",Disappointing Overall - WIFI Issues Make It Unusable
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,20 Dec 2019,mikeylikesdrums,"I purchased the Ring stick-up camera to place outside of my garage to get a view of my driveway and side yard.  I already have the Ring doorbell Camera (v2), floodlight cam for the backyard and the Ring Alarm System.  This was the last pc. Setup was a breeze like their other products. I had a small problem with motion detection after setup - I toggled motion detection on/off a few times and fixed the issue.  Also, if you call their customer service, they are great and I've called them twice on Sundays and got someone on the phone right away.  I went with the wireless battery cam and I also have the battery powered doorbell. Word to the wise, buy an extra battery to have charged and ready for a quick swap when needed so you don't go unprotected. The clarity is great also! This totally destroys the Netgear Arlo system I was using previously. You can't go wrong with Ring!",Great Camera to round out your Ring System!
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,2.0,Reviewed in the United States ,05 May 2020,Matthew Lessem,"Revising my review from 4 to 2 stars. Mostly because there is now NO support at all from Ring/Amazon. The ""Contact Support"" options on the site are gone and just suggest getting help from the ""Community"". Forums does not equal support. Second, the motion settings on these cameras are very bad, undocumented, and not consistent. According to documentation, the motion on a battery operated camera triggers a 20 second recording. Another setting will stop the recording if the motion stops. Finally, a third article suggests a new feature is being rolled out that makes this adjustable from 15 to 60 seconds. None of these are true on my devices. My devices record for 15 seconds following initial motion and then stop regardless of whether the motion continues or not. Further, they also seem to save battery life by then not responding to further motion for some undocumented period of time. Ring/Amazon seems to have no clue of how a ""security"" device should function. If there are things happening, record it. Don't record the first 15 seconds of something and then turn off for 5-10 minutes. What about that helps in a real world situation. These may be fine if you want to peep on your kids or dogs playing in the yard, but if you want anything approaching a real world solution, look elsewhere.",No support. Broken motion settings.
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,05 Apr 2020,Ann Freeman,"We tried several other less expensive products and the old saying of ""you get what you pay for"" seems true with wireless security cameras.  We ended up returning the other brands we tried due to reliability issues.  After installing the first ring with trouble free performance, we purchased three more and they all continue to work flawless.  3 are powered by 110v to an outlet and 1 is battery powered since we didn't have an outlet nearby.  The battery is right at 50% after two months of use, so we will charge it with the included charger sometime in the next month.  Definitely recommend so far.  We also added the $10/month plan that gets all video recording from all devices, plus gives extended protection with a free replacement if a camera should fail permanently.",Work perfect!!
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,1.0,Reviewed in the United States ,29 May 2020,kenneth hamilton,"I brought the ring out door camera about 3 months ago. At first it was okay. First thing I noticed it would not record all of the motion for some reason. Second thing I noticed was about a month ago it started to go in and out sometime it would show picture sometimes it wouldn't, now about a week ago it went from sometimes to nothing. I cant connect to it after it being in the same spot for 2 months, and if it does connect it shows a bunch of lines and that's it. I contacted Amazon about this problem and they were no help at all all they would say was, it was older then 3 months by a couple days and they can't refund nor replace camera. All I got was they would have someone from the tech team contact me and thats been days ago. Havent heard nothing. Very upset about this. I would not buy im sure there are better options out there. Look elsewhere. I would have ablot more to say if it didn't go the way it did with Amazon. They own the company ring lol and yet they still can't do anything for me. I have been a amazon customer for years and prime as well. And this it how they treat you. What a joke!!!!!!!!!",do not buy!!!! Look elsewhere!!!!
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,4.0,Reviewed in the United States ,06 Sep 2020,Michael C.,"I bought these cameras to put on the front porch and lanai out back. Setup was simple, but there was an issue with a weak wireless signal for the lanai camera. I ended up having to get a range extender to fix that, but then found this kit isn't like what Ring normally gives you. For example, the security screws are a philips screw instead of the usual ring star screw and not all the mounting hardware is included in these. Theres no ring screw driver,drill bit, or even the screws to affix the power adapter to the wall. I called Ring and they said thats what is included and tried to figure out the right mounting hardware for outdoor power brick. Without that, anyone can pull power from your camera. Ring tried to find the part and is hopefully sending them to me. These cameras are essentially the 2nd gen battery camera with a power cable. However, unlike the 2nd gen, there's no way to secure the barrel tip cable to them like the old 2nd gen battery. The Pro is the outdoor power cable combined with the plug makes a total length of 32 feet you can run your camera from and I used every inch of it on my front porch. Its a good value camera and works great. I appreciate the added advanced motion zones, but if i did it over, I would probably go with either the Ring Elite or Spotlight wired camera over these for outdoor use.",Good Camera for the Value.
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,3.0,Reviewed in the United States ,02 Jul 2020,ZoeyB.,"Thought we would save money and get this instead of the wired Ring floodlight camera. We couldn't use it where we wanted it. On same wall as Ring wifi extender, and still has a low wifi signal. Has a small non adjustable motion detection area. Battery takes a while to charge. Night vision is good, but the motion area is half what it sees. We bought another floodlight camera, where we wanted this one placed, has a wired light so no battery charging and motion area way larger. This  little battery camera can be out anywhere, so that is a plus. If you had a small area, with good wifi signal, might be okay. We have no problem with WiFi on the floodlight camera, even though in same area. This tiny camera is easy to move, so might be better inside. Images glitch and freeze but think that is wifi signal issue.",Cute for small  motion area near WiFi.
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,15 Jan 2020,MikeA,"I got the stick up outdoor plug-in version with the intent that it will be plugged into my UPS backup.  Interestingly, the unit itself is the same as the battery operated version.  Both priced the same. Noting the difference is one gets a battery only, and the other the 120v outlet plug only.  Just to be fully covered, I bought the battery here as well afterwards. Its great that the battery charges in the unit when plugged it and keeps it on standby at 100%.  No where does it mention this nor has anyone commented about this.  But you heard it from me...IT DOES.  Its awesome.  The app heath mode even shows the Power Source (outlet) and battery level %...the charging icon shows up in the corner if charging.  Occasionally, I'll unplug it from the UPS outlet to keep the battery lifecycle in check (never good to keep rechargeable batteries (NiCd, NiMH, LiIon)  in standby/trickle mode long term). Enjoy",Works wonderfully..
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,19 Sep 2020,Steve D,"This camera provides the basic functionality that is needed in a security camera.  It doesn't have some of the added ""bells and whistles"" of the next line of Ring cameras, but some of those aren't really something everyone needs to have or use.  The night vision and HD on this camera are great.",Great basic functionality
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,31 Oct 2020,Tori,"I wanted to write this review because I feel it's important for everyone to read.  At first, just the ring stick with the battery signal works great off of wifi outside and inside NOT against the window ( I'll explain how to get this to work ). You can customize your motion settings, allow it to see only people, and the activation comes on pretty fast. I personally wanted to use this behind a window so it pointed outside.  Since I live in an apartment, damaging the siding is a no no.  At first, the sensor would not work at all.  I've tried everything.  I finally got to the last option of purchasing the plug to make it go from cordless to wired into an outlit.  And by God that did the trick.  The sensor catches everything now behind the window, and fast!  I guess battery only made the sensor weak?  Not sure, but it works fantastic now. I do recommend this stick for behind the window as long as you purchase the plug to go with it.  It's additional money, but well worth it.",Works behind the window
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,12 Aug 2020,Tracey S,"I wasn't sure if this camera would work well because I live in a very rural area. The only access to internet is through my Verizon Jetpack with data speed caps that were already too low for what I need. But my home has no windows on the driveway side and the only way to see if someone is here is to open a door! Not very safe! I've had the camera in use for about a month now and I love it! I don't use the continous recording service and most times I turn off motion detection. I work at home, so I can usually hear if someone is in my driveway. I can tap the live view in the Ring app and take a quick look - SAFELY, without opening a door! I used the motion detection feature for about a week when I first installed the camera. It was great! I had it set to the highest sensitivity because I wanted to pick up movement at the far end of my driveway too. It worked! I love the option to choose ""at home"" mode, which keeps live view quickly available if I need it. ""Away"" mode is set up to detect motion and alert me. I gave a low rating for wiFi signal, but I know that isn't a flaw of the camera - it's simply the trade-off for living in an area with no neighbors (or high-speed internet services.) I really feel so much better knowing I can see that side of my house wherever I am. With my usage habits, I've been happy to see that the camera isn't using much data at all! I'm glad I took the chance to try this camera!",Sense of Peace
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,5.0,Reviewed in the United States ,08 Oct 2020,Mancomb Seepgood Jr,I have a neighbor who complained about my dog barking. He doesn’t bark excessively and we stop him if he starts to bark too much. But after the neighbor called the cops we decided we needed to protect ourselves and our furry family member. This works! We set it to record for 120 seconds. And it records every time he goes out and comes back in. Of course now that we have proof the neighbor hasn’t called the cops yet. But the picture is great! The sound isn’t amazing but it at least records his barking. Very happy customer. We did have to pay $30 for the year of membership so we could keep the recordings but it wasn’t too bad,Great video! Okay audio
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,3.0,Reviewed in the United States ,12 Jan 2020,Jason Silver,"Having had a Ring Doorbell for years.  It's outstanding.  So, when I was looking for some security cams, the ring stick up cam was a no-brainer to choose.  Unfortunately, 1) The unit does swivel on the mount.  But, it is very limited and not enough for several of my Cams 2) The ""non-stop power"" is simply plugging in the cam.  There is an optional battery pack, which would seem useful as it would protect against someone unplugging the cam in order to disable it.  However, it is not clear whether the cam will trickle charge the battery.  When I called Ring support, the person first told me that the cam does not accept a battery, when I pointed out that the web site says the cam does take an optional battery, she rechecked and finally checked and told me that it does not trickle charge the battery and that I can expect to have to charge them every 6 months. Can't tell if I got the correct answer, but that is a disappointing situation 3) One of 7 cams blinks a slow red when plugged into the nearest outlet (but works when plugged into a more distant outlet with an extension cord). Slow red blinking is not documented. Support line claimed that it was a firmware version problem. I don't know what it is, but it is (1) not a firmware problem if it will work in a different outlet and (2) this is bad support",Somewhat disappointing for multiple reasons
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,4.0,Reviewed in the United States ,20 Jan 2020,Robert M. Schecter,"The camera's night vision is good, not great, but with our garage lights, things are clear.  If there are no outside lights to assist you might be better off with the LED spot, though I've read that there are issues with those. Not having an end without the plug attached is borderline design malpractice (aka: no one tested the damn thing).  You need to drill a 1"" hole through the wall in order to fish the line through.  and given that many exterior installations would be on block, that's difficult for a carpenter/handiman and nearly impossible for the average homeowner. As it seems is prevalent with the Ring line, connectivity is an issue, though despite warnings of ""weak signal"" the camera still brings in a picture and alerts to motion and such.",Some quirks but works
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,3.0,Reviewed in the United States ,12 Jul 2020,Harrison,"Their new mounting design is horrible. The old style had an articulating arm that was easy to mount & adjust for different views...not the case with the new mounting option.  I really dislike it. Additionally, the new models only come in white. I wish Ring would have kept the original mounting design and offer black (color) as an option.  Overall functionality, the cameras work pretty well, although they do miss catching motion at times.  The app works well.  Note: two cameras totally stopped working (after putting in fully charged batteries, they became completely worthless) because the battery levels got to low!  I spent hours on the phone with tech support, and we couldn’t get them to work. So, watch the (battery) levels and don’t let them get to low.",Bring back the original mounting design and optional (black) color.
"Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa - White",1,4.0,Reviewed in the United States ,07 Nov 2019,Documented Patriot,"Great little camera that I purchased for pointing at my car in my apartment parking lot. I get motion alerts when people drive by my parked car or park next to it, so I can keep an eye on anyone that may hit it.  Beats walking out to your car being hit while parked with no note.... which is what made me purchase this  thing. Night vision is also good. If you set it up in the right area you won’t have any problems... easy set up and works great did what I need it for. The wired cord is very long, which is a huge plus. Good on ring for providing a very long wire.",A lot of tech at a great price.
