product,verified,rating,location,date,author,content,title
Echo Flex - Plug-in mini smart speaker with Alexa,1,1,Reviewed in the United States ,9-Jul-20,Johna Carter,"You have to speak right next to it to be heard clearly. I purchased this to use as an intercom with another Alexa device upstairs belonging to my daughter. Every time I call I have to clarify who I am calling and the phone number or device attached to my daughter, the phone number sne she doesnt even have. Its annoying and this is the only reason I purchased it. The speaker quality is ok, playing music is similar to listening on my phone, not as good but it more practical for the kitchen.",Annoying
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,23-Feb-20,R. Farrow,"This is a great device to use for all the Alexa functions, BUT it was not designed for sound. That is to say, you wouldn't want to play music on it. The speaker is much too small to use for that function. As I said before, it simply wasn't designed for that. It's a very convenient device for having access to all of Alexa's functions (like smart home device control, asking questions, accessing your calendar, notifications, reminders, timers, etc.) with the convenience of having it simply plug into a wall socket.",Great Device for What It Is
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,20-Feb-20,MADianne,"I love this thing. I only previously had a dot, but i couldn't ignore this  offer. It's small, plugged into an extension cord under my bed. It connected easily, It wakes up when I want it to and does the things I ask. When I alert it its light reflects off my bedside table so I know it hears me every time. I'm not too bothered about music quality, but it's not as bad as I had expected, and it can be set to a timer so it switches itself off, and doesn't wake me up later in the night. Great product.",Does what I want splendidly
Echo Flex - Plug-in mini smart speaker with Alexa,1,3,Reviewed in the United States ,26-Oct-20,terric2,"Weak speaker, not loud enough to hear in the shower without connecting to a speaker. Poor voice recognition, it often doesn't ""hear"" the wake up word. On the plus side, the set up was super easy, basically just plugged it in and changed the name in the settings. I wouldn't recommend this one for heavy usage or music. It would be ok for occasional things like checking the weather or time or something. I like how small it is and that I don't have to hide the wire. I'm not going to bother sending it back but I wouldn't buy it again.",Meh
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,8-Mar-20,Sheila,I added these to my hallway and bathrooms. They play music wonderfully! Great quality sound for how small they are. Easy to connect. I will be adding more through out my house. They are absolutely perfect for those spots in between your echo devices.... no more yelling across the house! I suggest getting the motion and or the night light that plugs in them. I have one of each. Motion sensor I put on my flex in my hallway which will turn the bathroom and hallway light on when triggered.  After 1 minute (you can set it for as long as you want) it will turn the lights off.,Great Quality for its size! No more yelling across the house
Echo Flex - Plug-in mini smart speaker with Alexa,1,4,Reviewed in the United States ,23-Jan-20,Víctor E. Díaz,"Es un dispositivo que cubre las necesidades a cabalidad,  una solución practica y rápida a un excelente precio. Ventajas: Integración total con el universo Alexa Practico de instalar y configurar Cero cables eso es maravilloso Posibilidad para adaptaciones por USB (maravilloso, aunque solo hay dos soluciones disponibles al momento de este post Color apropiado y diseño agradable Precio accesible Desventajas: Algunas veces le cuesta activar el modo escucha, por lo que toca repetir varias veces el comando de activación La voz del asistente se escucha encasillada (aceptable, nada de que preocuparse) Resumen Totalmente recomendado 100%",Excelente solución a excelente precio
Echo Flex - Plug-in mini smart speaker with Alexa,1,1,Reviewed in the United States ,30-Dec-19,G Blackwell,update after a few months i can report its actually terrible i have 5 echo dots and an echo input in my car they are working well this Flex it just not good if you turn up the sound it cant hear you anymore and even without music playing you have to use the wake word 2 or more times then once music is playing it never hears you right to change a song so now you have to shout at the stupid thing to shut it up i would not buy this i would get the dots or a Input instead i hoped being able to plug it in and it not be on the counter that it was going to be handy in the bathroom but now i just want to flush it down the toilet,not so good
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,2-Jan-20,D. FARMER,"I had been using my phone apps to turn on/off a couple of fans and extra lighting I installed in my garage.  I had often thought using Alexa would be more handy than using the phone in my garage as my hands would sometimes be full, but I was not going to buy a full blown Echo for it.  Then I saw the Echo Flex.  It can hear me from anywhere in the garage to turn these on or off.  While it does not provide full concert sound, it is not too bad for listening to music while working out there as well.",Great In My Garage!
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,7-Feb-20,E. Robertson,"The sound quality is not as bad as I thought it would be based on reviews. We now have one in most rooms and use it for a pleasant whole house soundscape. I use the shopping list feature constantly, wake up every morning to a programmed routine, listen to my audiobooks, and use a third party app to log my food and calories throughout the day. “Play everywhere” and how the echo devices talk to each other is still very buggy. But overall we’re pleasantly surprised by how helpful these echo flex guys are.","We love it, it’s made our lives better"
Echo Flex - Plug-in mini smart speaker with Alexa,1,2,Reviewed in the United States ,16-Dec-19,Alan,"Buggy! I hope it improves. I like the idea of an echo you simply plug in, however the Echo Flex falls short, and I’m not even discussing the terrible speaker it comes with. I knew about that before I purchased it, and the primary use is in the hallway where sound quality doesn’t matter. This device is buggy. It sometimes drops WiFi where none of my other devices drop. I have 6 Echo Dots and 2 Echo Show 5s in addition to my other devices, phones, computers, TVs, etc, all on my WiFi mesh that covers the whole house. It also has issues integrating with my Alexa/Hue smart home configuration. There are specific rooms setup with lights that it will not control. For example, if I say “Alexa, turn off the basement lights” the Flex will respond with “I don’t know that device.” None of my other Echo dots have any issues with this, just the Flex does. You’re better off buying an Echo Dot (any gen), just wait for the many sales throughout the year.",Buggy! I hope it improves.
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,2-Nov-20,Sunshine,"Imagine soft smoothing music in the restroom!  LOL!  That's one thing that I like about it. I purchased Flex because I need to know the time while showering or doing my hair in the bathroom and it's easer to ask Flex instead of yelling at the top of my lungs to my Echo in the kitchen.  I love being able to hear my alarms much better also.  To me, it's not meant to play the most amazing music...that's what the mama Echo is for.  But added to my speaker group and walking into the restroom and not missing a beat...priceless!",I like it!
Echo Flex - Plug-in mini smart speaker with Alexa,1,3,Reviewed in the United States ,16-Jan-20,Computer Dude,"I knew this thing was going to sound bad even before I set it up, but I was not expecting the voice recognition to also be so bad as it is.... Example: Each of my 3 Echo Show devices and 6 other Echo devices can easily understand the command ""PLAY WHYY from TUNE-IN"" (i.e. my local NPR Public Radio Station).  This Echo Flex device - ugh!!! - it never gets it right.... it understands the command as ""A RADIO PHILLY Y-NOT RADIO"".... or ""Y FROM TUNE-IN"". I'm keeping it in the garage, where it belongs... for now.",It's OK...just don't expect much
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,14-Jan-20,Troynnc,Great addition to my Echo home system. Have it set up at coffee maker. Added night light. So cool that you can choose and change light color. So now I can check weather and things while getting morning coffee. Have volume set low as to not bother others in the house. Can run my home automation right down to cranking my car and opening garage door and gate. I changed this device to respond to “computer” instead of “Alexa” this way no chance my devices in other rooms can pick up on request.,My new coffee command central.
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,24-Aug-20,Kevin Curtis,"We put it in an occasionally used office in a detached garage and connected it to a couple of nice quality bookshelf speakers we had via an inexpensive amplifier that we ordered on Amazon.  Nice sound.  Plays assorted music categories and our Amazon music playlists. Works like any other Alexa device.  Intercom feature to call between the Echo Dot in our house and the Echo Flex in the office is cool. Also, turns on the lights and does everything that our Echo Dot was already set up to do.",Great Addition to the Alexa Family
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,13-Sep-20,Mlspirit,So much sound out of such a small device. Is about 1/2 as loud as echo dot. But works for what I wanted. If you wanted to use in bathroom it may work but was not loud enough for this. I was debating buying a second for that but when I tested it there was too quite. We have a wireless Walmart small speaker we use and I was hoping to get something like this for the bathroom. We use upstairs for my kids rooms to reach them easily. Which is what I bought this for. Like a intercom.,Great intercom and extras. Will not be loud enough for bathroom. 1/2 sound as echo dot
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,20-Aug-20,magmag,"We bought two to expand range of the kitchen Alexa: master bath and master bedroom.  Alexa hears and responds loudly enough that if either of us were alone and fell in the shower I think she'd hear us yelling to call someone (can't call 911). We have called our kids to test her use of our contact list.  Our friend fell in her bedroom, broke 3 bones, and lay on floor for 4 hours till found. That's why we bought this.  You can ask Alexa the usual stuff from these plugin units. Very simple.",Good adjunct to main Alexa
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,21-Sep-20,Noah,"I just started using echo devices for about a month now and I must say I love them a lot they are very useful for things like turning lights on and off, Playing music, etc My first echo device was the dot and the audio quality on that was pretty good so when I saw the flex and the line on the product page saying that its not optimized for music I wasn't expecting much for music I just wanted to be able to have one to use in the bathroom when I wake up in the morning, However when I did play music on it, it worked pretty good, now it wasn't nearly as good as the sound on a plus or dot but its still good! I would say the audio quality is about the same as a modern smartphone speaker now as far as voice recognition goes its a bit lacking, When I'm talking to my Plus or dots they normally hear me pretty well and respond right away when I say ""Alexa"" However with the flex I find myself shouting at it to hear me when other people are in the same room talking, overall I'd say its a great value for the money if you don't have anywhere to set a dot and want to spend a little less",The sound quality is actually pretty decent despite what other reviews say
Echo Flex - Plug-in mini smart speaker with Alexa,1,3,Reviewed in the United States ,8-Jan-20,TheBigIke,"I have Echo's all over the house and wanted to use the Flex in the kitchen because of its nice design.  Unfortunately the Flex doesn't hear or pickup our voice when more than 4 feet away and instead the Dot in the living room responds. There's also an issue when connected to Bluetooth and someone tries to ""drop-in"" to the Flex. It annoyingly constantly disconnects and connects to Bluetooth for a few minutes after someone tries to drop in. The Flex is good to fill spots in the house that are rarely used but isn't good for areas that'll have high usage such as the kitchen - unless you're always planing to stand right in front of the device when activating it.","Great design, poor voice recognition"
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,27-Jul-20,DanC,"The Echo Flex is really a perfect device for adding to your system. Small areas where you need to access Alexa make this item a must have. We have put them in the bathroom with the add on light module for emergency purposes, in the upstairs room so you don't have to yell downstairs, you get the idea. We listen to the news and music on them and they do the job. For the price you should not expect audiophile sound anyway and it has more than met the expectations we had for how useful the Flex would be.",Perfect for area's where Alexa access is needed.
Echo Flex - Plug-in mini smart speaker with Alexa,1,3,Reviewed in the United States ,16-Oct-20,Jean,"I loved the idea of the quick plug-in Flex and looked forward to having access to Alexa, especially music, weather and news, back in my master bathroom. I do like the simplicity and convenience,  but the sound quality is so hollow an flat sounding that I quickly get annoyed and have to turn it off. If the sound quality were greatly improved, I'd add a  Flex to every room in the house, plus the deck!",Flex sound quality falls short
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,22-Feb-20,Stephen L. Riggs II,"Great for Bathrooms or Kitchens where counter space is at a premium. Use the USB to charge a phone, or use the attachments to add an RGB smart light to your room, or the motion sensor to automatically trigger lights or routines you setup in the Alexa app. Sound is hi on treble but in a bathroom that’s what you want to hear over running water. But it has Bluetooth and an 8mm headphone jack so you can easily add a better speaker if needed for your space. This little guy is a great addition to the ecosystem and exceeded my expectations In every way.  Well played Amazon.",Exceeded my expectations on every level.
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,9-Nov-20,wanloo,"When I saw this extra small ""Alexa"", I knew I had to have it. I already have the Echo in the master bath for listening to music (absolutely love it). I didn't have one in the bedroom because I didn't have the space for it. This tiny little Flex serves the purpose. I specifically use it to turn on/off bedroom light and to get the weather forecast. You can still use it for music, but it doesn't compare to the Echo or the Echo Show - so I don't use it for that. It is small and doesn't take up much space on the plug - you can still access the other outlet (but only of of the two USB ports). It also has an USB port on the top which makes up for loosing one of the ports on the outlet. I highly recommend it.",Perfect Place to Hide Alexa
Echo Flex - Plug-in mini smart speaker with Alexa,1,4,Reviewed in the United States ,19-Nov-19,Nick,Excellent device for small spaces or places where it's more convenient to just plug into a receptical and not have all that extra cable to deal with. I use mine inside of a bathroom vanity cabinet and it's a neat solution. The only downside is that you sacrafice almost all of your audio quality. This device is very quiet and makes streaming music sound tinny. I would buy this only if the form factor makes sense to you and you don't care so much about audio quality (or place to have it stream to another speaker).,"Great form factor, poor audio"
Echo Flex - Plug-in mini smart speaker with Alexa,1,4,Reviewed in the United States ,10-Feb-20,Vicki,"We have Amazon Echo devices in every room of our house. I wanted one in the garage so that when I hear my husband go into the garage from the house, I could use the Echo in the family room as an intercom to ask him to bring me something out of the garage freezer, but the Echo Dots have fabric on them which would get dirty if left out there full time. When I discovered the Echo Flex, I knew it was perfect for my garage since it does not have fabric on it. However, when we workout in the garage, we take the Echo (3rd Gen) Smart Speaker from the Sewing room to listen to our favorite radio stations. The music sound quality is so much better than the Echo Dot and Echo Flex.",Great for the garage
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,3-Nov-20,Penelope Penworthy,"Flex, is just as easy as Echo, to install and use.  It takes up very little space and with an extension cord, you are able to move is around the room.  Great for older homes that were built before electricity was installed... afterwards being wired with too few outlets.  The Alexa, voice is loud and clear.  I would like it to be made possible to change the voice yet, I know of no way to do so.  When it goes on sale for $15 or less, grab a few and spread then though out your dwelling.","Buying the Flex, device is your money Well Spent."
Echo Flex - Plug-in mini smart speaker with Alexa,1,1,Reviewed in the United States ,8-Jan-20,Becky,"This thing is garbage. The sound is so weak that it can't be heard over any ambient sound, even at top volume. I've tried to pair three different speakers to it to extend its usability, and it didn't recognize any of them. So I tried a direct connection using a chore and the sound is still terrible. May be marginally useful to send commands to smart devices but don't expect to be able to hear any responses to your questions. It's a total waste of money, even worse than the auto echo.",Hot garbage
Echo Flex - Plug-in mini smart speaker with Alexa,1,1,Reviewed in the United States ,12-Jan-20,D,"I got this in order to utilize motion sensors and have extra alexa inputs.  The sound in this device is terrible, and I was ok with that as a cheaper device that provided ""flexibility"" with a light or motion sensor.  Unfortunately, the motion sensor doesn't work reliably, and really the motion sensor and light should have been one device to plug in, and not 2 separate devices that you have to choose from.  A terrible sounding alexa paired with a semi-functional motion detector equals a waste of money for me.  I would have been better off just buying a echo dot and more smartthings sensors.",Might be useful if any of the plugin devices were useful.
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,15-Apr-20,Jonathan Blackwell,"Everything is 5 star except the audio and that is not a knock on this product. It isn't meant for music but it does play music and if you have this and need great sound, it can be wired to a speaker or paired via BT. That said, it is super convenient and I have used these with both the light and motion sensor to great effect. Simply stated, they are awesome. I put them in all of the areas of the house where an Echo does not make sense. Hallway, bathrooms, etc. I now have access to Alexa literally everywhere in my 3k SF home.",Very helpful in my Alexa smart home
Echo Flex - Plug-in mini smart speaker with Alexa,1,2,Reviewed in the United States ,22-Jan-20,Jason K.,"Everything works great, except you absolutely cannot hear it unless you're in a quiet environment. Here's the best example I could think of:  If you're in a car, doing 70 on the interstate, and the window is cracked by 2 inches or so, with the radio turned up about 25%.........if this thing was in the passenger seat, you wouldn't be able to hear it at all.  Turn the radio off and you could hear that it was saying something, but you wouldn't be able to understand what was said. Hope that helps.",You REALLY can't hear it
Echo Flex - Plug-in mini smart speaker with Alexa,1,1,Reviewed in the United States ,25-Jan-20,Martin S,"The sound quality was just not there. In order to use this you will have to plug in a speaker, which means if you don't have a great quality speaker, you are getting horrible sound. Also, the Alexa app is totally different for this. It WILL NOT allow you to play a specific song unless you subscribe AND PAY FOR the Amazon Music Unlimited service. This is pretty much a worthless item. If I hadn't gotten it and saved it to give for a Christmas gift it would be returned, but as it is, I am past the return window. GARBAGE!!","Wow...just, wow..."
Echo Flex - Plug-in mini smart speaker with Alexa,1,4,Reviewed in the United States ,25-Oct-20,Vitus Yuen,"If you want to have access to Alexa, but are tight on counter space then the Echo Flex is your goto item. All you need is an electric socket (suggest about 4' above the ground) and it's slim enough that it will not cover the second outlet. I have mind in our laundry room where counter space is a commodity; Echo Flex sits on the wall and out of the way. The sound quality is not great for music, but the list of available attachments from motion sensor, USB charging port, etc and everything Alexa, makes up for it. I'm very happy with the Echo Flex and would recommend it to anyone who want's access to Alexa but don't have the space for the standard Echo.",Don't have the space.. there's a Echo for that.
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,12-Oct-20,L Smith,"So far so good. This thing is the size of earlier smart wall plugs/switches or a wifi extender. It seems to be very accurate and there are no problems that I have noted. The speaker is not really good for music, no bass. But it does have a connection for an external speaker if that is the route you want to go.",Echo Flex is Small!!!
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,29-Oct-20,MD,"Wasn’t exactly sure about it, but then I paired it with a Bluetooth speaker .... love it.  It’s Alexa Unleashed.  I’ve plugged the Echo Flex in my walkout basement and then can take my portable speaker into the back yard.  A great, and incredibly reasonable solution.  Went out and bought a second one.",It’s Alexa Unleashed ... pair with Bluetooth speaker.
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,26-Oct-20,M. F. A.,"This is not the best device for sound quality, but it is a cost-effective device for small spaces where you want to control smart devices, use it as an intercom, and have it answer questions, listen to podcasts, or provide news and other information.  I wouldn't use it for a high-quality music experience, but I routinely take it with me when I travel.  the fact that it has a usb port and options for add-ons (like a night light) are a definite plus. Perfect for a guest bedroom.",Great little device
Echo Flex - Plug-in mini smart speaker with Alexa,1,4,Reviewed in the United States ,3-Jun-20,Cory,"I have one of these in my kitchen, as there's not really room to place a full-sized Alexa. It is perfect for setting timers, controlling home automation devices, and even calling into other rooms. Music quality, however, is lacking severely. I often find myself using the speakers in my living room at a higher volume, as the audio on this sounds worse than an Echo Dot. This was a small compromise, as the ability to set timers in the kitchen and not have alarms going off in other rooms made the Flex worth it.","Great for small spaces, audio needs improvement"
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,3-Mar-20,Stephanie K.,"We were looking for (something) that would help with our son's bedtime routine as sneaking out of his room after being put to bed was obviously more exciting than actually going to sleep at a decent hour... We opted away from the Dot/Kids Dot as we didn't want the unit within reach for even more distraction (out of sight out of mind mentality) and the Flex direct plug was able to be perfectly hidden in a corner plug behind the bed. For the most part, the voice recognition works just as well as our other devices ... besides the times our son is using his silly voice so totally his fault. As some other reviews mentioned, the speaker isn't as great as other devices, but also wouldn't expect it to be. We do play sleep stories/sounds at a low volume as part of our bedtime routine and haven't had any issues with the sound. Would recommend for small spaces (or in areas you don't want the unit out in the open) Connected devices within the room: Smart Plug (controlling lamp) and Echo Glow",Great for Small Kids Room
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,15-Oct-20,Andrea Hunter-McIntosh,"I purchased both of my echo flex’s on prime day as my little gift to the house and I love it. I have one in the half bath and in my (small) kitchen. Perfect for timers, making announcements to my other devices, asking the weather and other small tasks. Sound isn’t very great for music or radio, sounds super hollow. It is pretty small and discreet so I didn’t imagine the speakers would be too great. Sound is pretty loud though. I wish it were louder with better sound is only complaint.",Perfect for small spaces
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,24-Jul-20,LuAnne Berlin,"I needed a device that would coordinate with my main Echo Show - this is just perfect.  I have it in the exercise room and can add things to my grocery list, set a reminder, or anything else that I would normally handle through my larger Echo products.  Granted, the sound quality isn't great, but I didn't get it for music or audio, particularly, just for quick contact with my main account while I'm walking on the treadmill.  And, the price is perfect.  Thanks, Echo and Amazon, for always having just what I need.",Great little product
Echo Flex - Plug-in mini smart speaker with Alexa,1,4,Reviewed in the United States ,26-Nov-19,Benchracer,Nice addition Alexa's reach. Our first Flex is in the pantry for quick updates to shopping lists. The next will be for the garage to help with parts ordering and conversion tables. Volume is quite limited with sound quality reminiscent of a vintage Talking Barbie. Overall good value for money.,Alexa's handy little helper.
Echo Flex - Plug-in mini smart speaker with Alexa,1,4,Reviewed in the United States ,11-Feb-20,Jon,"For the price this little Echo will bring the features to your room and stay out of the way, it's even better when connected to the nightlight accessory in the bathroom.  They have added a detail in the description that the speaker is not meant to play music, so please don't buy this and expect to be impressed with the sound.  It's worse than your phone speaker.  But if you just want to just use Alexa in a room or you have a bluetooth (or Aux) speaker to connect it to, you can have Alexa capabilities at a great price and a tiny package.","A great way to get your Echo off of the counter, just don't buy this for the speaker."
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,20-Oct-20,Scott Goodhart,"connected immediately to the network.  does everything that my echo spots do without needing the power cords.  speaker is weak, but I understood that going into it.  It's not meant for intense sound playback, as far as I'm concerned (but still could be because you can pair it to bluetooth or connect to aux jack).  Works Great! Seeing how this was a PrimeDay deal, I also received a LIFX WiFi bulb with my echo flex but have requested a refund and am returning the bulb, because it will not stay connected to WiFi.  I will not be getting any additional LIFX products as it was horrible.  I got it to connect, it worked once, then, didn't. deleted it, re-added...same thing.",nice to add Alexa anywhere.  returned the LIFX Bulb
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,20-Feb-20,Gladari,"I love this little Alexa device! Put it in my bathroom. Had some trouble pairing it to a larger speaker, but my partner figured it out and now I have wonderful sound, can play my Amazon music which I shower! Would definitely recommend it and buy it again! The sound quality got 4 stars because is tiny and I didn't expect excellent speaker quality. One note, we have 5 Echo devices, 2 Dots, 1 Tap, 1 Fire tablet with Show dock, and the new Flex. However, Amazon only gives you 4 names to use for the wake word. I really wish I could customize the wake word!",Great Alexa device for unusual places
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,16-Jan-20,Rennie T. Riggs,"The flex is a great choice for humid locations or places where a counter space is a premium. I  have used this item in a kitchen, bathroom, and in a basement storage shed (pictured). When plugged into the top plug it covers the lower and makes the outlet almost disappear, when it is plugged into the lower plug it still allows use of the top plug with any number of smart plugs. Pictured is the flex with the lights plugged into the smart plug on, then the flex being told to turn the plug off, finally the flex with the light accessory lit when the light sensor on the side sees the lights plugged in turn off. The item is great and works like a champ.",Great for humid locations.
Echo Flex - Plug-in mini smart speaker with Alexa,1,3,Reviewed in the United States ,3-Dec-19,Michael Henry,"I bought this to use as a smart speaker in the toddler room, so I don't care as much about sound quality as others. My issues are with the 'activated' light: it can't be turned off. Brightness can be adjusted down, but it never turns off if music is playing from it, and it will blink. Distracting when you're trying to get a child to sleep. Sound programming might be an issue with Alexa Routines. This worked fine for the first week, then programmed music would start turn off, restart, or stop early. Not sure if this is unique to the Flex or not (I don't have other devices other than a Fire stick).","As a smart speaker, it works."
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,7-Jan-20,planedriver,"I wanted to extend Alexa to the garage, but I didn't want to find a place to mount or place a DOT.  Tried this Flex out in the kitchen first, and really is is out of the way, but listening, when plugged into a wall socket.  Sound quality is lacking, (but it id on the DOT as well-this is just a little worse), but I didn't buy it it to play music lists, but it does support Bluetooth if I change my mind on that.  This worked out to be a great and inexpensive way to coltrol lights and garage doors.",Easy Install..Works well
Echo Flex - Plug-in mini smart speaker with Alexa,1,3,Reviewed in the United States ,15-Oct-20,RoxBooLu,"Seriously dissatisfied with my Echo Flex. Mine seems to be hard of hearing. I can be as close as 1 foot from it and I still have to talk louder than normal. Audible interaction...Alexa is one chapter behind. I tell her to go to chapter 65 and she goes to chapter 64. Alexa in general is no where near as useful as I had hoped but the Flex is the worst. About the only thing it's good for is to ask what the weather is, temperature, play music (very poor audio).",Echo Flex: Seriously Disappointed! I expect better quality products from Amazon.
Echo Flex - Plug-in mini smart speaker with Alexa,1,4,Reviewed in the United States ,28-Oct-20,DC,"I purchased the Echo Flex and plugged it in my bathroom where counter space is at a premium.  It took a few minutes to set up and I was good to go.  I love being able to quickly ask for the weather, news, and music as I get ready.  It is great since I don't need to hold a phone to get this information.  I also use it at night to note my reminders for the next day.  I tell it the time I want to hear my reminders and it also send the reminders to my phone.  Very convenient and easy to use.",Great Alexa type device for areas with limited space
Echo Flex - Plug-in mini smart speaker with Alexa,1,4,Reviewed in the United States ,26-Dec-19,P Hernandez,It is really small and convenient to use. Just plug into an outlet. I bought one for my husbands backyard office so I could use as an intercom but since the plug is low he sometimes has to bend down and talk loudly for Alexa to hear him...so I will be swapping it out with my Echo and put that one in the bathroom to listen to my music while I soak. You can't expect for the speaker to be great for that price and size....but for a small room like my bathroom it makes sense.,This is clearly for small areas
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,17-Jan-20,Jasmine,A little confusing for me to set up but it might just be my age.  My 16 y/o was able to set one of these up in every room to make mornings easier for me.  I no longer need to go to the downstairs bedrooms to wake the teens up for school and I am actually the morning dj playing there music of choice in each bedroom to wake them up.  Also good for announcing dinner to the entire house.  Does just exactly what I was hoping it would.  I’d just like to figure out how to automatically set the alarms with the songs they’ve asked me to wake them up to.  I’m doing it manually because I haven’t figured that part out yet. Overall I’m satisfied.,Super helpful in my household
Echo Flex - Plug-in mini smart speaker with Alexa,1,3,Reviewed in the United States ,27-Dec-19,Dianna,"I got this in sale for $12.89 . It’s terrible I purchased it to speak to my love one from a different room. Either this item is defective or it’s a bad product. It have trouble with the wake word always searching ,but never finding it. I sound so bad I decided to plug it in my bathroom and listening while taken a nice bath. I play music on it and listen to the news. I can plug my phone in usb and charge my phone. I will keep it one of the best features about this device is it can pick up my voice no matter where I’m at. I love it. It hears better then my other ones. Hilarious!",Not the best. But for the price well!
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,20-Jun-20,SWPDX,We already had a echo spot and echo show and purchased the flex for two other rooms.  I agree the speaker in the device is like AM radio but we are using in rooms that already had a nice speaker systems. One is in our basement and we connected the flex to our surround sound speakers through bluetooth. The other is in my son's room and he hooked up his speaker using the headphone jack on the flex and also connected bluetooth headphones. Set up is super easy - plug and play for the most part with the Alexa app.,Nice simple addition to my smart devices.
Echo Flex - Plug-in mini smart speaker with Alexa,1,4,Reviewed in the United States ,18-Jan-20,Joseph T. Masarone,"I use the flex in my bedroom, so I can get weather and the time from bed. Works great. Sound is very tinny when compared to the full sized Alexa. I thought about buying the add on light fixture. BUT The add-on motion sensored night light not useful with dogs. I would rather like to have a attachable light source that works only on command. I had another thought. Why not replace the proprietary plug on the bottom of the Flex and make it an A/C smart plug!",Portable mini Alexa
Echo Flex - Plug-in mini smart speaker with Alexa,1,5,Reviewed in the United States ,14-Sep-20,Patrick L Ball,"So I bought four echo flex to create a in home intercom system so my wife didn't have to shout at the top of her lungs to get myself or our home care assistant attention. I created a series of routines for her to say ""Alexa, I need help"" for the system to announce ""____ needs assistance"" or if she asks for to contact me in my study. I created another routine for her to contact my phone but haven't really test drive that one very much. Otherwise the units are great for setting reminders, checking time, setting timers, alarms, checking the weather, playing poor sound quality music, listening to NPR. I have no need to order stuff so that feature is ignored. In addition, it alerts me on Amazon apps updates and deliveries. The ""drop in"" feature is a bit muggy but that has to do with sound levels of the units needing to be lower than usually to accommodate our home needs. I opted not use that feature for the com and instead having Alexa say the need for assistance. Most of this stuff like adjusting volume and setting routines required some research from users rather than Amazon itself. One feature I would like is for Alexa to acknowledge when I say thank you. Me and my wife are just that polite so say it often and I just like to show appreciation to my little AI. Naturally if the internet or wifi is out, she doesn't work but in those cases I would be more vigilant on what was going on in the home by that time.",Ad hoc Intercom cheaper than an intercom and loving routines
Echo Flex - Plug-in mini smart speaker with Alexa,1,4,Reviewed in the United States ,18-Dec-19,UsedJeans,"There are a lot of reviews regarding the sound quality, but this device is as advertised...  The sound quality was never supposed to be its appeal.  The Flex is small, takes less space than either Echo Dots (with the special outlet mounts), and pairs easily with Bluetooth speakers.  I installed one Flex in my children's bathroom which has very limited space.  The outlet is right next to a 2nd-gang light switch and provides plenty of clearance.  I also paired it with Sengled light bulb Bluetooth speakers and now they have quality sound without needing to take up limited counter space.  The only problem I've noticed is that the Mic is not as sensitive and is not able to pickup commands as easily as the Echo dots it replaced.  When showering especially, the Flex has a hard time hearing commands when music is already playing.  I'm hoping Amazon can fix this in future firmware updates.",Echo Device as Advertised but Mic not as Sensitive
Echo Flex - Plug-in mini smart speaker with Alexa,1,3,Reviewed in the United States ,4-Aug-20,D. Wilson,"We have a dot and I wanted something in the living room without a cord laying on the floor. Flex does everything the dot does - Except - You can hardly hear it. NO volume control like the dot and asking Alexa to put at level 10, nope. She just wont. It is seriously like having my dot on level one, all the time. That is as loud as she goes.",Disappointing
