product,verified,rating,location,date,author,content,title
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,20 Jul 2020,Tim,"Still no help with fraudulent monthly charge...amazon denies responsibility, again.  Ring people and support is evasive or non existent.  Just be aware once you buy it, your on your own and the system is buggy.  Now i have to call the bank to  deal with the issue.  Amazon plays dumb as money gets sifted out of your account with no service rendered.  Ring worked awesome for a few months...but i've been fighting with this camera since day one.  Tired of supporting this company.  Good luck!","Amazon bought ring, now it is buggy AND lack of customer support."
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,09 Jun 2020,June J.,"I received this last week and just yesterday downloaded the app and set up the doorbell.  No problems at all.  Everything seems to be working.  I live in a mobile home with aluminum siding so I haven't put it on the wall yet.  As I'm an 80-year-old, I'm waiting for my son to come over.  He will make an opening in the aluminum and install the doorbell over it so that a good signal will get to my router, about 10 feet from where the doorbell will go.  Gave it 4 stars because not yet installed on the wall.  Will update the rating and review if necessary.  So far so good.  Thinking about hard wiring it - we'll see.",My first Ring doorbell
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,3.0,Reviewed in the United States ,12 Jun 2020,Hunnybunny,"I had bought this 2nd gen ring because I thought it would have similar perks like the ring 2 (because I really wanted a ring 2). This 2nd gen doesn't have a detachable battery to charge (have to take off the whole system to charge), the mounting is not as secure as the ring 2, and also, the official ring website states that a new ring system will have a free month trial of video recording...my trial for this 2nd gen is ONLY 1 WEEK! I kinda felt like I got screwed but, for the price and the video quality of the system...I only got kinda screwed. But get the Ring 2 instead because in the long run, the perks are way better! Plus, you will definitely get 1 month free trial of basic video recording with the ring 2 per my friend! If I had done this all over again, I would choose a ring 2 which is now $167 @ Lowe's.",Get a Ring 2 instead
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,17 Jul 2020,Randy Saunders,"Got the Ring Doorbell installed today.  Went through the setup wizard, and noticed you have to be right next to the thing to get a detection.  Went through the settings, I have AC power to the device so I turned off all the ""battery conserving"" features and moves sensitivity to the max.  You still have to be 4 feet from it for it to detect you.  This is exactly what a Porch Pirate would want in a security camera. Went to the community, and found a sad, long chain of disappointed users.  I'll update this review if any of them can figure it out.  Oh, yes, and I contacted Ring directly for assistance.  This is their reply, verbatim: Unfortunately, device troubleshooting and first time setup are temporarily unavailable in Chat. For self-help content, visit: support.ring.com For product news and neighbor message boards, visit: community.ring.com",Motion detection doesn't work.  Plus no customer support
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,05 Aug 2020,Mrsk,"Don't buy this product and go for a newer one or a different brand. I bought into the hype and the brand of the RING doorbell camera. This one would not pick up motion when someone is by the door. the ring app would load non stop as well constantly giving me error messages. When someone would ring the door bell, I rarely could get the app to show me the live screen. The battery wasn't much of a deal breaker for me but, it does pose a problem if you are picky about that aspect. about every week or two depending on usage it needs to be recharged. waste of money.",crap doorbell camera system
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,19 Jul 2020,Paul Pierron,"Even with an exceptional WiFi setup and RSSI signal strength, and even with the device next to the router, it is so slow to send video anyone at the door would have left by the time it activates a live view. The sound from the unit to your tablet or phone is very weak and can barely be heard and the sound on the unit is super loud to the point of annoying all your neighbors.... meaning you can barely hear anyone speaking into it and anything you say is so loud it becomes distorted... even with all the settings set up correctly. Now perhaps if you have it constantly on and monitoring it would be more responsive or with motion sensing it would turn on the camera before the doorbell is actually rung, but if you are thinking of using it just for a doorbell and to monitor the video only when the doorbell rings, forget about it, you have to have it set up to sense motion and start the camera about a minute before the doorbell is pressed to get doorbell live of someone right when they are ringing the bell, which doing so would drain your battery. For a product targeting home owners, The only way for something like this to really work fast is to have it hardwired with Ethernet PoE, which i am surprise they do not offer this on all the units, it provides power to the unit and then provides potential gigabit ethernet using the ethernet cable instead of transformer wiring which you would route next to and then come up to your router. the other thing is it in not live at all, what it does is sends the video it captures to a server and then you watch that as it streams to you, which makes it a bandwidth hog - and any tech at ring, or anyone that hacks or buys their way to your privacy, and activate your camera, watch you or your saved videos, and you would not know it unless you check your router logs, but they can look at your videos at anytime and you would not know it.",So slow it is almost useless except as a basic WiFi ding-dong doorbell.
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,4.0,Reviewed in the United States ,23 Jun 2020,Jen K,"We cannot see our driveway from inside the house so this thing is a life saver! I don't know why we waited so long to get one. I love the color also. The only con is that it is a little laggy, when I am getting a package delivered or someone comes to the door by the time I get the alert they are already pulling out or are already to the door. I wish it would alert as soon as the ""Ring"" sees the motion. Other than that the picture quality is great day and night, and it was easy to install. Me and my husband have the app on our phone as well as both of our kids. I like that we can talk through it also.",Love this thing!
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,24 Sep 2020,Karas,"By far the best purchase I’ve made on amazon in a long long time and believe me I shop on here daily. We have a door that you can’t really see who is coming at the front of the house and initially I wanted this so that I could see who is knocking or ringing the doorbell. (And this device definitely does that it alerts you when there is a visitor at your door and you can have a contactless conversation with them in real time) Sooo... also being a smart mother with teenagers I wanted some thing that would capture our teenagers movements. ( you know keep/force  them to be honest). Yes you heard me! I have kids that like to think that they are sneaky and that mom and dad do not know. Upon hooking up the ring doorbell device we have learned that we will be now purchasing two of the flood light ring devices for our back doors, as the teenagers have decided to try to sneak out the back of the house after bedtime. The ring doorbell device and it’s recording capabilities are great I’m able to see people who come up to the door as well as when kids leave for school on time… Or try to sneak out after bedtime. The real time alerts assist me in answering the door and grounding the kids properly. This is one of the best devices that we have in our home, I mean, I thought the Rumba was great because it cut down on me yelling for someone to please sweep the floor. BUT the door bell alerts me immediately when someone is coming or going. I’m very happy to say that ring has forced my teens to bond with one and other...yes I know it has become my teenagers number one enemy. Instead of being mad at each other for snitching... they are collectively mad at the ring for existing. It is literally helping us parent by teaching my teenagers a lesson instantly consequences for their actions  that I hope they take with them when they have children. I am extremely happy with this doorbell and will be purchasing Two (maybe 3) floodlights with cameras for the back exits soon.","Parents love, kids despise"
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,2.0,Reviewed in the United States ,01 Jul 2020,KHarma54,"This is my second ring purchase and to start the doorbell wouldn't activate. It took 4+ hours to cycle through the activation process (my first doorbell connected in under 20). I called customer service and after a painful 56 minutes,Melvin picked up. You could clearly tell he had no interest in helping me and shuffled me off the phone, telling me that the device needed to fully charge. I asked what time their offices close and he had no idea, makes me wonder what kind of customer service they would provide during normal hours. (My call was at 8:15pm eastern time) this is enough for me to consider returning the first doorbell and the 2 chimes I bought and actually picking up a reputable company. All in all the video isn't very clear and the motion alerts do not always pick up even though I have the first doorbell set at the highest sensitivity. It has a pretty long delay (around 5-7 seconds) before the alert that there is motion notifies me. Often I end up catching FedEx or UPS drivers as they are getting back into their vehicle. If you are looking for a camera that could identify a person's face if they are trespassing or stealing packages, id say this isn't the camera for you. You will get a fuzzy image and most likely it will be the back of the person due to the lag. And for those that would say its my WIFI connection - its not. I have to have the highest speed available (which I do) for work purposes.",don't recommend
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,2.0,Reviewed in the United States ,14 Sep 2020,Joms,You call this HD camera? What a joke! It can't even resolve a license plate of my car 15 feet away. My other generic camera 1/3 the price is infinitely better and sharper and able to resolve the license plate even during nighttime.,Pathetic IQ - Not true HD
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,3.0,Reviewed in the United States ,10 Jul 2020,joe c,"I had to return the first one I got because the back-up battery would not charge and the battery has to be charged for it to work properly. I received a second one and it worked fine.  But I'm not very happy with that one either. Pros: Great picture (picture is an actual picture from my Echo 8) and loud alert. Easy installation -- took me about 20 minutes to remove existing doorbell and install the Ring and setup software. Cons: Long delay between time motion is detected and alert sounds.  I can walk the 25 feet up my walkway to the door before the alert sounds.  I'm not sure what caused alert by the time motion is detected and alert sounds because nothing appears on my echo. So, it could have been a car or a false alert. Tech support says there is nothing that can be done about delay. Battery must be charged for it to work even when it is hardwired to doorbell.","Not very happy with it, but it works..."
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,27 Jun 2020,Kat C.,"Initially, the price pulled me in, it’s the quality that deserves 5 Stars. I have a tree & bushes near my porch, yet the Ring isn’t fooled. I’ve only had a couple “Motion Detected” in 3 weeks - usually the garbage truck for some odd reason. I’m so impressed that I’ll be getting at least one more for the front of my house. Maybe an odd “selling point,” but I like having the option of “Community Alerts.” Knowing what other neighbors are experiencing, helps me be more vigilant and interactive with neighbors. Oh, and the Community Board is completely anonymous. I cannot beat the price for peace of mind. If you are on a budget - or just not interested in a major alarm company contract, get Ring. Oh, make sure your WiFi is strong. I’m getting a booster for my modem to speed up viewing recorded incidents as they happen. Live viewing is great - and I’ve not had any issues with rain interfering with recording.",Peace of mind for one hundred bucks drew me in
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,20 Jun 2020,Laura Jones,Doesnt work. Can not finish set up because it just keeps saying error. Also everytime I try to pull it up on my phone to look at it it just keeps searching and then fails.,Doesnt work
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,17 Jun 2020,tbearsdaddy,"I always was curious about Ring so I finally decided to try. Glad I did! This has really been a nice addition to our house. Picture is very clear. Picks up motion and people in the area. I haven't done it but I believe you can turn down the sensitivity on the motion if its too much for you. Mine picks up cars as they drive on the street and alerts me. Detects animals , cars, people and sometimes when its really windy, a tree my activate it. Overall, I feel good about this purchase and makes me feel a little safer. Easy to install. Comes with a few pieces you may need for installation.",Ring
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,2.0,Reviewed in the United States ,08 Jul 2020,Chelsey C.,"Motion detection is good however doesn’t record the entire experience. For example I got an alert saying there was motion, I pull up the footage and it shows a doe in my front yard eating my plants then the video stops. Doesn’t record for the entire time the deer was out there just a clip. The other day I had an alert of motion, checked the footage and a man pulled in my driveway, delivered a package to the door and the clip ended. I’d like to be able to see the entire motion events not just a clip of it. Does not continuously record. Only records movement. However pictures/videos and live stream are very good. Cute sleek design also and I like how it connects to my actual doorbell.",Great video but only shows clips not video in its entirety
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,2.0,Reviewed in the United States ,10 Oct 2020,Anastasia,"All of the features worked beautifully! That wasn't the problem for sending it back. Just be careful in selecting the correct one. This one is not the Second Generation. The Second Generation has more updates and features than the first one plus they are the same price. Also, watch out for the Ring feature if it needs to be Recharged every so often! I made this mistake too. There is the one that operates off your doorbell electrical wires so it doesn't need to be taken down for a recharge every 2-3 months! Now, I am off to buy my 3rd Ring Lol 😆  Please learn from my mistakes",NOT 2ND GEN PLEASE READ
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,05 Jul 2020,Jule,Well we had to buy a wedge mount. Now it’s installed and it won’t make the chimes in the house ring. My phone is the only doorbell. Now that it’s up my dogs have no idea when someone is here. I have to buy a chime to plug in the wall to hear it in the house? WTF? The chimes that go with this thing have crappy reviews that you can’t hear them. I’m concerned because our house is a ranch style. You can be in the far end and not hear the doorbell we had! HELP! This thing is a pain in my ass! I am ready to send it back and get out my old doorbell and put up separate cameras for better views anyway! Smh!,Crap! Buy more ring stuff to make it work x4! Just get security!
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,13 Sep 2020,Maggie L Bohannon,"I am satisfied with our doorbell camera, but if anything, the motion detection could be better. This was our first RING purchase, so I am not familiar with how it compares to other varieties or generations. We have our Ring doorbell installed beside a set of stairs, and it seems that the handrails block just enough so that the camera does not really detect until someone is RIGHT in front of it. By the time the actual video is triggered, about half of the activity is actually missed before someone goes inside the front door. Luckily, we have now connected our RING doorbell to other smart lighting at the bottom of the stairs so that when the lighting is triggered, the doorbell will also turn on. This helps to improve capture, but it also causes unnecessary battery use on occasion. At the end of the day, I'd rather use up battery but still capture more video than potentially miss something. The video quality is good and night vision satisfactory. The camera and microphone work well. We ended up connecting our RING to an after market solar panel so that it maintains battery for a longer period of time. I am very satisfied with our purchase and would definitely recommend this product in the future.","Good doorbell camera, motion detection could be slightly better."
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,4.0,Reviewed in the United States ,23 Oct 2020,Conanton,I’ve had the ring doorbell for just about a month now and I’m actually a little bit disappointed as far as the timing between receiving the notifications and actually being able to open the app to see who’s at the front door. It takes several seconds and in that time someone can have come and gone. It’s not as seen on TV where you get the chime notification and it’s instantly  on your phone for viewing. But I do find that it is a good product and a three dollar monthly fee for saving videos is very affordable,Live view after notification a bit disappointing
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,15 Sep 2020,Tammy Campbell,"I wish I hadn’t purchased this.  My understanding was that I was going to get a video doorbell that I could see who was at my door. My husband did a quick set up but after about 2.5 weeks the battery was dead.  But I did purchase the part to plug into the wall so you don’t have to constantly charge it.  When he had a few minutes he hooked it up the rest of the way.  So my problems are, since we set it up it doesn’t matter HOW we adjust the settings it goes off constantly with cars going past my house, I don’t live on a busy street per-say but busy enough to drive you batty with it going off every 3-5 minutes! So now that it’s set up correctly the battery says it won’t charge.  After 2 days now it still says it’s not charged..  BUT.. it is chiming telling me that their are cars going past.  Next problem.  The delay on this is anywhere from 5-20 seconds!  So now after the subscription trial is over with.. yes ANOTHER one of those pay me monthly schemes, it will go off, with cars, with deliveries, with neighbors who knows what BUT when you click on live it won’t open bc of something with the battery  and because of the delay And the subscription that is over with I can’t see the history, even tho it was like 30 seconds ago..  so basically this is completely useless for us!!!  Not a good purchase!!! **update**. The ring finally charged after day 4.  I do have a bit of a delay still but it will allow me to see what it is... I’m still not thrilled with having to pay monthly to be able to see the history of the videos, but it not as much as what I thought it would be... so I’m happy with the purchase now..",All’s good now...
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,07 Aug 2020,N,"My watch and phone always tell me when there’s someone at the door which I love! The only bummer (and I don’t know if it’s the ring or my internet) is that when I open the app to see who’s at my door, it says the ring is connecting and it has to prepare the video before I can see it. I like on the app that I can change the direction and spacing that the ring is recording so I don’t get a notification every time a car drives by.","Great for security, good app options"
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,03 Sep 2020,Amber Bloom,"I am very happy with this purchase! Always has a great signal and works with my Alexa devices.  When I enabled the Ring with Alexa, I was constantly receiving notifications in every room that ""someone is at the door"". VERY annoying, especially to the kids. I was able to disable motion alerts through the Ring Skill on the Alexa app. MUCH better now. I hardwired mine to the Chime already in my home. Works perfectly. It took me about 15 minutes to install one. The other is not wanting to connect to my wifi for some reason, but I am not afraid to troubleshoot. All in all, an OUTSTANDING device. Not sure why I waited so long to make this purchase.",Well worth the money for Peace of mind
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,2.0,Reviewed in the United States ,21 Jul 2020,bkwrm,"This a second attempt to create an honest review for the Ring doorbell. I bought two in good faith. I didn't like them because the night vision was poor. There is also a monthly premium for viewing your videos and a forum that allows you to post events in your neighborhood that the moderators deem important. I manage4d to return one of them but the second I am stuck with because there is a deadline to return these items and as is often the case, I became distracted and missed the last day. Picture 1: ""night vision"" blurred by neighbors' security lights and Screen Grab from my remaining ring. a premium for viewing your videos along with a forum to post anything criminal in your neighborhood. Finally, there is good reasoning behind so many bad reviews and the follow-ups where Ring apologizes for the ""experience""  customers are having. I hope this review encourages Amazon customers to fully research this product before buying it, making sure it is a good fit for their needs. So buyer beware unless you like forums, subscriptions, and clunky apps. I have had enough of those. :)",Buyer Beware unless......
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,15 Jun 2020,Jearl,"I've had the Ring Series 2 doorbell for one week now.  The setup and install were a breeze.  My old doorbell was wired so I don't need to worry about recharging the battery.  Though the setup I found the Ring will use my old chime box which is convenient.  I was also able to set the distance for motion detection so I would get notices for cars passing by or folks walking past my house, which is comment in my neighborhood.  I setup the Ring up with my Alexa so I get announcements too.  I also got the App for my Mac and can see videos and control the Ring from my computer as well as everyone in the home's cell phone.  Overall we love it and plan to purchase a few other Ring cameras.",Works Better Than Expected!
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,07 Nov 2020,Stephen Sanders,"0 stars if it was possible. This doorbell only lasted 5 months. I had mine hardwired in with highly restricted motion sensing. One day it quit going to live video and accepting the charge from the hard wire. In app says 0% battery. So I removed the hard wires and charged it for 6 hours via usb. This did nothing. The front ring lights up as fully charged and resets itself constantly. Upon calling customer service I was directed to charge for another 6 hours and call back. They wouldn't listen to me when I said it won't accept the charge, shows a fully charged front ring, and that it won't perform a hard reset with the orange button in the back. Obviously a faulty battery or charge sensor. When I asked to speak to another representative I was put on hold forever to the point that I hung up, a tactic to keep dissatisfaction off the reps record. There was 0 wait time to talk to the first rep. Considering that you have to pay a subscription to save videos, this product is not worth the headache and continuous price tag. Not at all imo. Poor product full of software and firmware bugs, a battery that fails in cold weather (lithium polymer), completely fails before 6 months, and with horrific customer support that has zero knowledge of their product while also seemingly lacking integrity. I do not recommend. They need better programmers, better support, and better hardware.",Ridiculous amount of issues. Not recommended.
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,24 Oct 2020,zauzich,"This Ring doorbell has amazing picture quality the night vision was startlingly good but when I hear someone outside and try to activate it, the wheel spins but nothing happens. I've waited almost five minutes to see if it activates and it doesn't. It's not too far from the wifi router, the wifi has sufficient bandwidth, etc. to handle the video, it just won't activate. I have to close the app and reopen it and sometimes it activates after that but sometimes it doesn't. If it doesn't work when I need it to work it's a $179 decoration (because I bought the solar charger too) where our doorbell used to be. I'm very disappointed, to say the least. UPDATE: Ring sent us a Chime Pro for free to extend the signal from our wifi router since neither could be moved but this has not improved the problem at all. The specs call for the Chime doorbell to be NO MORE than 15 feet from the router but THESE SPECS ARE NOT LISTED IN ANY OBVIOUS PLACE! I will not purchase another Ring product nor will I recommend Ring products to anyone else.",If it takes five minutes to activate then it really doesn't work
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,4.0,Reviewed in the United States ,22 Jun 2020,Mark Reuger,Definitely not what I expected.  The bronze color appears dirty.  My package was thrown together and when I opened it the papers were everywhere.  I hooked it up and the picture quality is blurry at best.  The sound transfer comes out mumbled.  The directions on the hookup were confusing and I ended up calling the help line.  Which was equally as confusing when I had to sit on hold for 30 minutes.  Motion detection works well and alerts my phone through the app.  You can also pay $10/month for the service which isn’t too bad.  Night vision isn’t horrible but I haven’t really seen anything worth while yet.,"Service cost was low, app is interesting, voice transfer is weak"
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,19 Jul 2020,Christina,"I love being able to check my breezeway when I am away from home. It is good to know when my messages say a package has arrived I can see when it was delivered. It’s also great to see when people stop by. This was super easy to mount, I plan on getting the wedge to angle it more in the future. Battery life really depends on what your settings are in the app. Since I like to know everything I have it set up to notify for any motion, linked events Incase the alarm or other cameras go off. Even with the excess and being at a main door that we are in and out of constantly the battery lasted well.","Easy setup, good view, good battery life"
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,16 Jun 2020,Mark E. Swiatly,"It took a couple of days to get the motion detection set up properly.  Even though the section that had my street in it was turned off for motion detection every single car that went by kept setting off the notification.  It wasn't until I change the setting that said my street was 15-30 feet away did it stop.  Even though the street is 40 feet away from my Ring doorbell.  Other than that it has been very good and I am very happy that I purchased.  I've seen other complain about the wi-fi but have not seen the problem.  My router is on the second floor a good 50 feet away from my router and has had no problems.  Also, had no problem hooking up to my Alexa Echoes and Fire tablets.",Difficult to set the motion detection settings at first.
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,02 Nov 2020,Amy,The ring doorbell itself functions however be aware of how it functions. You do not get a direct feed from the doorbell. The door bell uses your wifi to send the video to the ring servers then you access the feed from their  servers. You have no direct link to the ring device. If the servers are laggy then you might see the video for 10 minutes( I timed it ). This is why the device is incredibly limited without their service which they charge for. Without their service you cant see what happened 10 seconds ago much less 2 minutes. If the ring servers go down and they do the device is a brick until they get them back up and nothing is recorded during this time. Just be informed the camera feed is not sent to you directly so you cant just use your own storage to capture the camera feed. Ring gets the feed from the camera then you can access it from them and this is your only option.,Be aware of the lag
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,19 Oct 2020,Chicken,"With the climate of the world right now this doorbell offers the best support for my troubled mind when I am away from home. The video quality is amazing, night vision is perfect. We need to extend our WiFi to get better signal for talking to people at the door but for being in a place with such low WiFi it does amazing and I can see within a few seconds who is there. I’m so happy to have this, it’s nice to know I have a little more security at home.",I feel more safe now
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,01 Sep 2020,M.,"Inferior to Wyze and zmodo in many ways like it doesn't consistently connect live video where Wyze and zmodo very rarely have any issues further away from the AP. I'm pretty dissatisfied with that. There is also a longer delay for it to notify than other devices. The huge benefit and selling point is that it is a video doorbell, and that's JUST enough to justify the purchase. Edit: the hardware keeps failing and the app never notifies that the hardware is offline in fact it says that it's online when it's offline. this is a failure in the software of the application and the hardware of the device that is completely unacceptable and so I have returned this.",App and device totally unreliable
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,25 Jun 2020,Samantha Downing,"Should have bought this sooner. Set up and synch took five minutes, can view front door on my phone, table, echo show. ability to join ring neighborhood groups, it gives you daily reports of activities/incidents/allows for people to post on things in the app in your neighborhood of stolen property. Really cool functions and settings. View is crystal clear, more than just a door bell, can set up for any motion activity notification. LOVE IT!!!!!","LOVE at first home security site! Quick set up, crystal clear view, and alexa enabled for use"
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,16 Aug 2020,Harry Rainey Jr.,"I recently purchased this RING doorbell for my front Security gate. It was easy to install after charging for 8 hours. I estimate the charge is good for 3 months. My mail slot is near the gate and the postman set off the motion. Later a garbage truck and UPS truck triggered motion. Pulled up setting and a range pattern came on, I turned off the street so it won’t set it off. If packages are delivered, my iPad & iPhone will give off a alert tone. Or if anyone comes to the gate. Night vision is excellent. Intruders will be warned that they will meet Jesus if they come any further. I am enrolled with RING NEIGHBORS keeping track of crime. I plan to order another one for the backdoor, more as a Security device.","RING DOORBELL, excellent Security device, easy install."
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,2.0,Reviewed in the United States ,25 Sep 2020,Dylan Lawrence,"This doorbell worked great for about two weeks and then just totally failed. The first problem was that, even though it was wired into the doorbell power lines, it began to lose battery. This was after several days of charging and having power from these lines. Some googling revealed this problem has been occurring for over a year to many customers. After the doorbell lost almost all power, I brought it in to charge off the micro-usb cable. At this point, I had to re-pair the doorbell to the WiFi twice. It never actually really reconnected. After another day or two of seeing if it would charge off the house wires or connect to WiFi I gave up and returned it.",Cannot recommend this product at all.
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,3.0,Reviewed in the United States ,12 Sep 2020,Richard Grogan,Love the product. Not a problem at all. Install isnt as easy as it says it is. Everyone's homes are designed differently. The masonry bit they give you for concrete doesnt work very well. Had to use one of my bits. Then I come to find out that I have a metal bracket in the wall behind where the doorbell face plate is for my current doorbell. I cant drill it or need a professional to come do it because I cant use the screws for the 4 corners which the ring requires. My doorbell face plate has a bottom and top screw and the metal frame is what holds it there and nothing is behind that. May be able to do this myself but it isnt an easy job or I have to call someone to do it. I probably wouldnt have bought it if I knew it wouldve been this difficult.,Product itself is great. Install is not as easy as it says. Do more research before installing.
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,27 Jul 2020,jason claycomb,I was happy with the device at first but after having it for a few weeks someone was able to take three flower planters off of my front porch. After turning the settings up and buying a power adapter the battery was still dying quickly. I called ring support and they told me the power adapter is only a 10% trickle charge and with the settings jacked up its still going to use power faster than it charges. After getting off the phone with him and charging the device to full my camera only recorded black screens. Also it no longer stated that it was hard-lined. I hoped deleting the app and device and reinstalling and activating it again would solve things... Oh how I was wrong... At first it just wouldn't stay in the setup mode. Now it is constantly stuck repeating the follow the instructions on the ring app prompt. Every 10 seconds or so. FML. I just want to send it back at this point. PoS!!!,Not Happy
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,5.0,Reviewed in the United States ,16 Jun 2020,shane,"so far it's great, the only bad thing is it doesn't pick up people 100% of the time. I guess no matter how good something is it still can't be perfect. it was very easy to use and put on the house. it seems to hold a charge well. you have to mess with the app to get it the way you want. you can configure it in many ways like to take a picture every hour which I don't through the night it has timers and all kinds of sensitivity settings",as expected
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,4.0,Reviewed in the United States ,22 Jul 2020,Tam,"Motion detection works just regular, not sensitive as settings. I set up it detects 15-30ft. away but the camera detects in about 10ft. Night vision function is enough to see at night in normal street lights condition. The camera of 2nd generation is much better than the 1st generation. However, I still like the viewing angle of the 1st gen, which is 180 degree viewing. Intructions of setting up in the app is easy to follow. It also has detect problem functions at the end of set up steps to make sure everything work fine, and compatible with manual doorbell. Setting up and hard wiring take about 30 minutes to complete.",Works well. Camera lens much better than 1st gen
"All-new Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Venetian Bronze (2020 release)",1,1.0,Reviewed in the United States ,14 Sep 2020,BK,"Installation is pretty simple, and the way they package it with a bit for installing anchors is good. We have a Netgear Orbi wireless mesh system, so our wireless coverage is excellent. Unfortunately, the Ring Doorbell seems to either not have local storage, or doesn't let you access it without a $3 per month subscription. Also, when it detects motion (and it does have a not insignificant amount of false positives), it takes quite a bit for the ""video to process"" before you can access the stream, making it useless for real time monitoring. We have a several Wyze cameras throughout the house, and they never have this issue, so I suspect that the processor used in the unit is insufficient. When this doorbell quits working, I will no longer be a Ring subscriber.","Slow processing time, requires a subscription to be useful"
