product,verified,rating,location,date,author,content,title
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,5-Aug-19,Kitsap Consumer,"I was very hopeful and it seemed like a good idea, but this doorbell (Gen 1)  just has not performed from the day it was installed. I have the Ring hardwired and connected to a brand new interior doorbell that was installed at the same time by an electrician. Unless you press the Ring button firmly the light will spin but the contact does not engage the interior doorbell. My available wireless is also at the low end of the bandwidth for the Ring so by the time my phone or tablet alerts me it can be more than a minute. In many situations it is the motion sensor that is activated and alerts me. This doorbell including motion detection is so slow that I seldom know that a package has been delivered until the couriers or USPS are in their vehicles and driving down the road. Many a day I have found a package has been delivered but the delivery person has been crouched as they place the package and then if they are moving fast even the motion detection may not be activated as they leave and I get no record of the delivery (I use I a wide band of coverage and high sensitivity). The only person who gets regularly captured on the Ring is me as I enter and leave the door, so I know the motion detector does work. Delivery people are moving fast and they seem to be able to evade the motion detector which gives me little hope that a thief would also be recorded. I have had this Ring jam up about every 6 months, particularly when there is an update. This is a real pain as you have to unscrew it from the wall to reset it and if you are on vacation the Ring becomes useless. I have contacted customer service multiple times they tell me that I have to upgrade my internet DSL service or router, move the Ring closer to the access point or buy the newer Ring. Upgrading the DSL will double my monthly internet access so I opted to add an internet access point extender to the front porch (did not help), upgraded my router (helped a bit) and added a second access point (helped a bit more). Rather than spend a couple of hundred dollars to upgrade the Ring, I spent $25 on a Wyze security camera from Amazon. What a difference. Every time someone gets near the front door I get a quick motion notification that someone is at the door. Now I get all sorts of notifications of someone or an animal (usually deer) near the front and this motion is often not reflected by the Ring. The Wyze does not charge a monthly fee to access the recordings and they have software that allows more control that what is on the Ring including live view. The community security reports on Ring are also useless as I live on an Island and the zone of coverage excludes part of the island but includes part of the mainland which has the majority of the criminal activity. I've been gone for 3 weeks and it is clear to me in running the Ring in parallel with the Wyze camera, that the Ring is just not a good security device in my situation. While I was gone, my Wyze camera repeatedly recorded up to 5 times a night that the Ring light was coming on erratically but the Ring was not recording anything - the Wyze camera was clearly much more sensitive at recording any motion. I am going to drop my Ring subscription and rely on the Wyze camera for security recordings. The fees I was formerly paying to Ring will be used to buy additional Wyze cameras. I would not recommend that anyone buy a Ring doorbell unless they are already paying for very fast internet service, and even then, an inexpensive camera like the Wyze may be a better option to monitor your front and other doors.",After 4 years I give up. Ring Doorbell just does not work as a security device.
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,2-Jun-18,RP,"This item is very cleverly advertised but delivers less than many $20 solutions. Delivery company's (UPS, FEDX etc) no longer ring the DOORBELL since they know it's a camera. Motion alerts come in even if you dial in only your front porch zones. False alarms, monthly fees,  horrible analytics make this product a hindrance.  A bit about me; I have 24 years experience in the commercial security industry. I design and engineer systems, I thought this would be a simple and easy resolution, I was wrong! Biggest complaint, I run a Galaxy 8, all updates are current, and a motion alarm comes in and I can't view it! I have to close the app, re-open, and by that time it becomes utterly useless. The motion does alert me enough to open my $50 internal cameras. So my opinion folks, look at alternatives,  ""RING"" was invented by marketers, not Engineers!",horrible analytics make this product a hindrance
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,13-Sep-18,DIYdee,"I have had my Ring Video Doorbell since the beginning of June and to this day have not got it to work as advertised. I contacted support numerous times, each time they had a different excuse as to why it wasn't working correctly, and each time provided a ""fix"" which did not work. I also had the device exchanged through Amazon, and the problems still persisted. The app which provides the settings for the doorbell has settings to adjust the areas of motion which are detected, frequency of alerts etc. Still I get only two results... it detects EVERYTHING (even motion which is not there) regardless of settings resulting in false alerts from sunrise to sunset OR it detects only motion within five feet or less of the doorbell. Either way completely defeats the purpose of having purchased it to begin with. There is also the issue of the first few seconds of video being completely whited out, which half the time results in the videos being completely useless. Mind you the video starts recording with a delay as well. I should also mention that even with it being minimally functional, the battery life is nowhere near as long as advertised and it takes almost an entire day to fully charge it. Overall I would not recommend this device to anyone as it is nothing more than an overpriced doorbell that needs to be charged every two months. I am sure they could come out with a firmware update to address many of the issues, however, they instead came out with a new doorbell with these fixes and priced it at twice the cost. If I could have rated it with zero stars I would have because that is what the device deserves. AUGUST 2019 UPDATE - Never did get the device working as advertised and that's with buying every accessory under the sun! I initially contacted Ring support at least 15 times and they ran me in circles until I couldn't return it. The best I've gotten it to work is now, where it only detects motion within six feet and defeats the purpose of having it. I can't extend the range ANY because if I do I get nonstop motion alerts. Ring support said it's due to traffic 90+ feet away when it's only supposed to have a range of 30 feet. I recently got a new router and needed to take the doorbell down to hit the Setup button they stupidly place on the back. But the $0.99 screwdriver made for the device snapped off. Finally got them to send a replacement screwdriver, after trying to get me to buy a whole new doorbell, and I got the screwdriver today. First time I tried to unscrew a screw it twisted the screwdriver into a corkscrew and the tip broke off inside the screw. Ring support said I'll have to ""remove it with force"" but because it's no longer under warranty, they will give me a code to buy another useless doorbell at a discount to replace it. DO NOT BUY IT! If I could give it negative stars I would. It doesn't work as advertised, it's made with cheap materials and Ring customer support is one of the worst I've dealt with.",JUNK! Just an overpriced doorbell
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,26-Apr-18,Tim Erickson,"A nightmare of a product. 1. If you're using it from battery power, prepare to have it randomly die and not warn you when it's near low power. Prepare for it to last much much much shorter than their stated battery life. I was lucky to get two weeks before it would die without warning. 2. The motion sensitivity is obtuse to configure and ultimately useless. When I needed it most, to record a package theft, it simply didn't record. I have a recording from before the theft and afterwards, but nothing showing the actual theft. 3. It only records for 30 seconds. If the thief loiters for 30 seconds, then approaches and steals, guess what, that won't be recorded. 4. There is no way to actually cancel a paid plan from the iOS app. You can signup for it there, but you need to login to their web app to cancel. It didn't even occur to me that they would have a web app, because the entire experience was through the iOS app. It took me a month to realize this, because they have no public documentation of how to cancel their plans.",A nightmare of a product. Didn't record theft; randomly dies without warning on battery power
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,20-Nov-17,Addae Akinsheye,"Horrible cold weather performance...Ring tech support suggestions are worthless.  Even hardwired into house performance under 40 degrees F is spotty if at all.  If you live in a cold climate avoid, product is utterly useless until Spring.  Ring needs to address the issue that the internal battery design even when on house charge is faulty in cold weather. Highly disappointed Update 11/28: was contacted by Ring support last week after they saw this negative review. I explained the issue I was having and that it continued to be an issue. It was suggested that I upgrade to the Pro model of the doorbell which doesn’t have an internal battery. I suggested an exchange as i wasnt about to spend another $200+ to replace a falsely advertised Doorbell 2 I had purchased to begin with.  I simply received another generic email from tech support asking how things were going, no response to my exchange idea.  If I could give Ring 0 stars I would for a falsely advertised(operating temperatures), worthless product. Update 1/07/18: Still not working...tech support continues to tell me to lower the motion sense which I have to almost 5ft. Still nothing works. Temperatures are below 20 degrees at this time, still within the working specs as Ring claims, but the unit doesn’t work. No suggestion of replacement with any upgraded unit, but that’s probably because they don’t work in the cold weather as claimed either.",Cold weather renders it worthless
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,16-Jan-19,Derek,"I cautiously bought this product after reading numerous reviews about the products failure, and well, now I feel obligated to share my own poor experience with the Ring Doorbell.  The one plus is that it is very easy to install.  I had my old doorbell off and this one screwed in and running in about 15 minutes.  Everything started off great!  I was receiving a notification when someone was at my door and the doorbell would ring my mechanical chime when pushed.  Then reality set in..  After owning this product for 4 days (not exaggerating), the product seemed to go 180 degrees from where it started.  Now when someone comes to my door and pushes the doorbell, it doesn't ring!  YAY!! It's not like that's what this product is designed to do??  Not only does it not ring my home chime anymore, I don't receive notifications that the doorbell button was even pushed.  The only notifications I receive are when my neighbors drive down the street (not why I bought this product, although I know some people buy it for this).  I have done troubleshoot after troubleshoot and it simply doesn't work.  I was overcome with joy to put my boring old doorbell back on the wall and hear it work when the button is pushed.  Do yourself a favor and pass on this doorbell.",Believe the bad reviews!
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,19-Aug-18,Brad,"I have only had this for about a week, but it has been a terrible experience thus far. 1) The app cannot setup the doorbell on my Pixel XL running Android Pie. I can connect to it's ad hoc network all day long, but the app never successfully talks to the doorbell.  Looking through their support they had some possible settings that would cause this, but they were specific to Samsung phones and did not apply to mine. I have had no problem setting up many other devices that use the same system of creating an ad hoc network without issue. This is the only one which has not worked. 2) Even though my access point (Ubiquiti AC Pro) is less than 20 feet from the doorbell and only through one outside wall, it still has terrible reception. My old S4, which I had to use to setup it up because of point 1,  has better reception than it. Heck I still pull wifi on my phone at my road which is quite a far distance away compared to the doorbell, which if I am standing next to I can literally see the access point through the front door. 3) It takes FOREVER to connect to the live feed making it useless for actually viewing once motion is detected. 4) It has no ability to work locally you have to go through their cloud service even if you are on the same wifi network as the device. 5) I understand charging for a cloud service to record and I knew going in that was how these work, but it is pretty ridiculous to not have an option to store to an NVR or at least have some sort of output stream. Again, I knew this going in, but I did want to voice that makes the product not nearly as nice. I have $20 POE cameras that offer better features and frankly work a hell of a lot better even though they have a poorly translated buggy web app to manage them. If I hadn't dumbly recycled the packaging that came with it, I would 100% return this. Completely a waste of money thus far. Since I did recycle the packaging I am going to attempt to keep using it, but I can't see how it will improve.",Thus far super unimpressed
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,5,Reviewed in the United States ,28-Nov-17,FussyPister,"I ordered this during Black Friday week and got it at a discounted price.  I used it to replace a competitive video doorbell from a security company.  The biggest weakness of the security company doorbell was the lack of a Wi-Fi chime and the cost to upload video clips per month.  Therefore, I also picked up the Ring Chime to help provide some additional coverage space for the notification. The product was easy to unpack.  I like the fact that screws, a screw driver, and a USB cable were provided for recharging.  I do recommend a pair of wire-strippers for wired doorbells - the leads on my doorbell were very short and were not long enough to wrap around the screw posts.  If you are replacing a wired doorbell, the AC voltage provided by your doorbell transformer seems to ""trickle charge"" the built-in battery.  I couldn't find any specifications on how long the internal battery will last - which makes me wonder if a doorbell replacement will be necessary even with hardwired power at some point in the future. For those of you with wired doorbells, I do recommend initially charging the doorbell first to 100% before you install it. The trickle charge is just that - don’t expect the wired doorbell transformer to charge it to 100% for you. It might - it’ll just take a long time. Setup is incredibly simple and requires a smartphone.  It seriously took longer to wire and install than it did to program the doorbell module.  The built-in videos within the Ring app were easy to follow and did not require much prior research to get started. The Ring Chime was also incredibly simple to configure and get connected to the doorbell.  For those of you on the fence wondering if the chime is worth it - it absolutely is for larger homes. Our mechanical chime is not loud enough to hear throughout our home, and digital wired chimes cost more than Ring’s adapter.  There are a number of built-in chimes you can choose from.  I didn't see any method of adding your own, or Ring having the ability to download some from their website. The install was not a perfect experience on my part though, but was pretty darn close.  Here are the two things that I ran into that might help some of you. First, my mailbox was located near where the doorbell has been typically placed.  It was a Wi-Fi shield even though my router is a room away behind the door along the same outer wall.  While the Ring app stated that my Wi-Fi was ""OK"", it was choppy enough that I had issues connecting to the doorbell and getting good picture quality.  I moved my mailbox and the signal dramatically improved - video quality and connection are instantaneous now.  Don’t accept OK for your Wi-Fi connection.  It needs to be “Good” or better for a pleasant experience. Second, my FiOS router had the 2.4 Ghz Wi-Fi channel set to a static channel assignment.  Ring did not like this for some reason even though I have a solid, symmetrical 100Mb connection (up and down) and this was after the mailbox experience ;-).  I could not get notifications on my device or to the Ring Chime module.  I had to set the channel assignment to auto, and got everything working perfectly. All in all, it was well worth the money.  However, I ended up returning it.  In my housing plan, EVERYONE has a wireless router with 2.4ghz turned on. There was way too much congestion to have the Ring keep a good solid signal  Given no 5ghz WiFi is supported with this specific model, I returned it and exchanged it for a Ring Doorbell Pro model. For those of you not in crowded neighborhoods, this may work well for you. However, technophiles should go with the ‘Pro’ model.",Great for budget conscious and novice users | I returned mine and upgraded it.
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,15-Dec-16,dbareis,"Not reliable enough to call a security device, too many things require you to remove and re-add devices and if it can't send video fast enough them you can't even speak to the person at the doorbell or even get a picture, basically the software is garbage and don't fall back to lower quality video or even photos. More specific feedback I have provide to Ring: * There is no indication that a doorbell or device is alive (contactable) and no last seen date/time. It should be grey if offline. * It should tell me information about offline events (last network and power loss etc). * Too little detail in error messages and includes incorrect information (saying it cannot connect when it can but isn't happy with upload speed) * Too little diagnostic information, should me much more self checking and error handling, this can only help Ring's reputation and customer satisfaction and downtime. * No timestamp on recorded video, should be an option. * Current Firmware levels are secret / undocumented, as is any associated change history. Should be in health page as well as indication as to whether this is the current (at least generally available firmware, don't points for a button that allows me to request getting on a pilot release after checking what has been fixed). * It forces the video to landscape, it should be my option to rotate, either this or it would be better to have a force landscape option for when not viewing video. * I'd prefer an option to control how long the controls are visible on screen, its way to short now, but I'd rather they stayed up or down until I changed my mind and closed them. * I should be able to see all the statistical stuff (voltage, last seen etc).you capture in the app and online. * I should be linking users/zones in exactly the way I link chimes, I had to send 3 or 4 sets of invites. * The PRO needs a rechargeable battery to survive power outages.  This should be charged during the day to avoid causing hum in mechanical chimes at night after the infra red LEDs come on and to better handle different power supplies. * When I use ""Live View"" or the software wants to show me video: * * It frequently fails with the incorrect message ""cannot connect"", this takes ages. It was showing me garbage on the screen rather than diagnostic or progress information of some type * It sometimes eventually gets to showing me a black video but I have audio * None of the above is acceptable for a security product or doorbell for that matter: * * The video / audio view should immediately open so that under all circumstances (where a motion or doorbell alert occurred proving network exists) I can at least talk to whoever is there. * The doorbell could be doing its own speedtest and/or other determination to work out its current capabilities and: * * If it can't support 1080p then it should either reduce the framerate or fall back to 720p * If it can't support 720p then it should either reduce the framerate further or fall back below 720p * If video not possible it should be capturing and transmitting images at whatever framerate it can support. * It should be showing progress + diagnostic information while this is happening.  This diagnostic information needs to go into ""health"" page. * Alerts: * * Both motion and ring should have sleep period options so I can decide that at a certain time of night to ignore motion and/or ring, so I can sleep uninterrupted. * Motion alerts: * * Seem to be completely turned off/on by the setting in the Ring App, so turning it off on phone turns it off for the ring website and I assume for all other users, I should be turning them off for my phone only and they should go to website and any users that want it. * I should be able to set my own ringtone for motion with at LEAST the option of matching this to that chosen for Ring Chimes but preferably any Android notification tone (including ""silent""). * It would be nice to be able to pause alerts when you know there will be activity (for a period of configurable times, 10 minutes, 1 hour etc) * The physical Ring Chime: * * I should be able to set any ringtone that is available in whatever format that it supports * I should be able to match this with the application if I wish (that should probably be the default). * Renaming and re-adding Ring PRO chimes: * * Should never be required or requested * Sound not be required after power outage. Data should be restored from phone/cloud when device reconnects. * If required should not remove: * * Zone information * Alert Settings * User invites / shares * Anything really * Pressing the reset button on the PRO should not be requested (its hard to do) or if so it should be possible from the app and in any case in most cases is only used due to insufficient diagnostic information being captured and displayed. * Motion & Ring History * * Some history on the web site should be available for free (for example a week or 2 days, whatever). * I should be able to add notes to history activities * If video wasn't captured or other issues detected, it should say this and not require me to go into each in turn only to find it it was a failure. * I should be able to choose from a calendar, can't even imagine scrolling through 6 months of data.... * Ring Web Site / FAQ * * Any page discussing the standard or PRO (or in future other) doorbells should clear show which products the page applies (and doesn't apply). * I got a lot of good information from support staff (like the ""softer reset option""), while its great they can provide it to me that information should be in the FAQ * * Physical installation. * * Most decent devices have have slots and not holes where you'd be able to rotate and level the device even with drill holes misaligned, the PRO doesn't do this (it has small holes) * The drill bit that came in the box was dead in 10 seconds (a couple of mils deep) I used my own bit after that but the bit moves when drilling (I think my bricks are harder than most)",Could have been Good
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,15-Apr-20,Paulette,"This ring device continuously goes off stating that someone is at the door.  But, their isn't anyone at the door.  When there is someone at the door, the ring does not go off, or waits till the person is walking away.  I never get to see the person's face just the back of them leaving.  This morning it when off twice saying there was someone at the door.  I was sitting at the computer in the office, the windows face the entryway.  No one was in sight, neither at my door nor in the street.  My walkway to my front door is 30 feet long and they have to go thru a gate and another 10 feet to my door.  Yet, this device fails to pick up a person actually walking to my door.  Ridiculous!! I am almost to the point of removing this device since it doesn't do the job it was advertised to do.",Rings when no one at door.
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,16-Aug-18,Charles Edward Seiler,"At first I was pleased with the functionality of this product however once the battery level drains down it then becomes obvious how poorly designed this product really is. You nearly have to destroy yhe product in order to replace the battery, and batteries are not readily available for the product. You have to remove 8 very tiny screws and pry off an aluminum cover and plastic back that also has orings sround the pushbutton, just to be able to get to the battery in order to replace it.  This is very time consuming and tedious and the battery only lasts for a couple of months so this has now turned out to be a device I will have to add to my junk device collectio9n. Any Company claiming they have a good design and that charges as mmuch as RING for the device and Subscriptions should have at a minimum designed an easier Battery replacement.  Rather than replace the battery on this device I will simply never use the device again and cancel my subscription. There are easier solutions on the martket. I know other Ring Doorbells can be attached via transformer for power however I had hoped this could be used in a location without doorbell wiring as it was ad vertised to work. unfortunately because of the effort needed to maintain it it is now worthless junk in my book and I do not normally berate any product but this one deserves the rating I give.",Poorly Designed Worthless Product
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,17-Feb-16,Robert Hawkins,"After receiving my new Ring Video Doorbell on 2/2/16, I contacted Ring community support regarding and issue setting up my Ring Video Doorbell with my Heath-Zenith 74 Base electronic chime (listed as compatible on the Ring website).  After trying every possible wiring hookup the support tech said he was escalating the issue to level 2 support.  I was informed that my existing electronic chime is not compatible and they offered to send me a Ring chime free of charge, which I accepted.  Then I attempted to set up the Ring doorbell without hard wiring only to find out that the unit is completely dead and won't accept a charge.  I contacted Ring support and was told by Christian that they would send a replacement unit only to have a followup message from  Eric that the replacement offer was in error and that my existing Heath-Zenith is not compatible.  I replied back that the issue was no longer the compatibility issue but that the Ring doorbell is completely dead.  On 2/14 I received a message from Chris A that they were processing an order for a replacement unit and would send tracking information within 2-3 days if not sooner.  As of 2/17 I have had no further contact from Ring support. After reading many of the 1 star comments and seeing the numerous issues encountered,  I am considering returning the item to Amazon to avoid missing the allowable return window.","After receiving my new Ring Video Doorbell on 2/2/16, ..."
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,17-Feb-20,Gqsmooth1981,"I really don’t know what to say! I’ve tried two of these things and none of them work 100% of the times. Sometimes, motion gets triggered and sometimes it doesn’t. It’s as if the Ring DB has its own mind and days when it’s great and days when it’s having PMS. The included photo is a screenshot that I took from a live view. It’s relatively clear but it’s not consistent. Keep in mind I also have the Ring Chime Pro(w/wifi extension) and it still doesn’t want to work 95% of the times. Everything is really delayed and it’s better than having no video doorbell but for the price you’re paying it should be giving you decent video quality. Mind you, I have an Orbi mesh router that gives me about 100mbps up and down speeds so I didn’t really need the Chime Pro but I got it anyways to see if there’s a difference. I do experience a little faster upload times when I try and access the Ring in “Live View.” When I was solely relying on the Orbi router it would take about 10-20 seconds before a connection is established. With the Chime Pro, that connection time is about 5-10 seconds, which isn’t a major difference but it is noticeable. Could I live without it? Probably, but I rather not because when I am home I don’t want to carry my iPhone with me all the time and without the Chime Pro I can’t hear someone ringing the doorbell unless I’m standing by my phone, computer, or door. My main Orbi mesh router is place in the basement and my satellite is in the master bedroom so it is covering the whole townhouse. My connection is strong but the delay is annoying and the Chime Pro got rid of that to an extent. The motion detection really is inconsistent and when it was setup right out of the box it would pick up on tree branches being blown by the wind. That’s some craziness but it was relatively annoying after it notifies you 2-3 times a day and being “false alarms.” I had the original Chime and the delay between the Ring and the Chime unit was horrible. I can’t figure it out because with the Orbi Mesh router it says I’m getting 100/100+ even when outside. I like the concept of having a ring video doorbell but they really need to work on the quirks and delays as I don’t think Nest has this problem. I have a Nest smart learning thermostat and it works 100% and I am very happy with it. I wished I could say the same about the Ring video doorbell. Again, it’s better than not having anything but it’s on the borderline of keeping or returning. Good thing that I didn’t screw the Ring to my wooden door frame because if I were to the point that I’m giving up there will be 4 holes and nothing to cover it up. I used Gorilla tape, two sided, and it holds up to 30lbs and it’s been stuck to the doorframe since I got it initially. I’m just afraid that if I return the Ring doorbell I’m going to have an extremely hard time taking it off without taking some paint off. That’s also one of the main reasons I have kept the Ring Video doorbell because I don’t want to have to look at paint that came off because I essentially super glued the Ring to my doorframe rather than drilling holes in it. I don’t think it was wise to do either and I wished I went with the Ring Video doorbell for the peephole but my wife didn’t like the idea. It’s really a novelty item and that’s about it because no one really like these doorbells and none of them have been perfect. I wished that Ring would get their act together and make a doorbell that just worked. I think I’m going to return this doorbell because frankly, it sucks! I even bought the Chime Pro thinking maybe it would improve my connection speeds but it doesn’t. It might be because I have a lot of devices connected to my Orbi Router but again I get 100/100+ speeds and that’s more than you should need. I have a lot of devices connected to my Orbi but I’ve never had a problem. I have the RBK 50 and I’m only paying Verizon for 30/30 but because of my Orbi router I constantly get 100/100+/- mbps and that’s more than what you need to operate this thing yet the delay is horrible and it doesn’t pick up on motion well enough. By the time the app notifies me there’s motion detected outside of the house the person is already leaving. It doesn’t pick up motion even when I set the motion zones to pick up motion to my front sidewalk. I have tried everything short of throwing it in the garbage. I think I’ll be returning it and trying the Nest Hello. The only reason I haven’t done so yet is because I used 2 sided outside gorilla tape and mounted it on my door frame and I’m afraid that when I try and take it off it’s going to peel off the paint and cause it to look extremely bad. I may try getting a wedge for this doorbell and “maybe” it’ll make a difference.",Novelty Item!
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,7-Dec-19,Kevin Lenhart,"1st problem) I ordered this on Black Friday, seeing an ad for this on the amazon website stating ""no contracts, no monthly fee"". While it works as a live video feed without a monthly fee, it will not let you capture or store videos without a monthly fee. It seems like buying a car and being told ""never needs gas"" but finding out that's only true if you don't intend to drive the car. 2nd problem.: I need to mount the doorbell at a very slight angle for the best view. However, I have to buy a $20 part instead of it coming with a shim or angle mount. 3rd problem: The camera quality is horrible. Partly because of the distorted fish eye view and partly because it's just horrible, With any background light (like the sun) you can't see the person. 4th problem: Not really a problem, but I got an email today stating my free month of subscription service had started. It looks as though it started the day I got the item instead of when I installed it and while it's just a few days less, it shows how cheap they/this product really is. I'm still trying to decide if I will return this, of course now I have new holes drilled in the front of my house....If I had it to do over again, I would not purchase this ring doorbell. I don't know that any other brands are better, but they can't be too much worse.",Disappointing on all levels
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,15-Feb-20,john robinson,"I got an Echo Show for Christmas and my Zmodo video doorbell didn't connect to it, so I bought this Ring brand doorbell since that's what Amazon reommended. At first, the Ring was pretty cool. Easy set up. Much wider field of view. Easy connection to the Echo Show.  HD video is better quality than my old Zmodo... or should I say could be better but for the giant white-out of anything past the porch roofline during the day. It's like a no white balance video camera from 1996. What a disappointment, especially since my Zmodo could see clearly across the street, day or night. This Ring can't see past the porch. Also, my Zmodo would record motion and doorbell call videos to my phone and that didn't cost anything. I got every video and could keep them as long as I wanted or they would delete themselves automatically after a month. Ring only records to their own servers and when that ""trial"" period ends, you better plan on paying a subscription for the rest of your life. With the Zmodo, I got every visit to my front door even a few seconds before they even drove up. With the Ring, you get the notice but by the time the app gets around to ""activating device"" and displaying,  the visitor has already moved on. At half the price, my Zmodo never took as long to connect to see who was at the front door. So, basically,  unless you're house is constructed so it has no shade to the street or all shade to the street, plan on being disappointed with the Ring video quality. Also, know that the Ring is a subscription fee forever device. You can answer the doorbell by video or just look outside without a subscription but it's basically just a live-video-monitor situation. Once you hang up, none of that video is saved without a subscription. I'm not endorsing the Zmodo either. That thing never rang the door chime in the house and just made it have an anoying constant low hum. So, at least the Ring works the chime right I'm batting a thousand on disappoint with video doorbells. Will just have to suck it up for a year or so and just hope someday to get one that's easy to set up with a decent white-balanced video that records for free and rings the old door chime in the house and works with the Echo Show... for under $100... Hey, it could happen. Update - It's late March and this doorbell camera video quality still sucks.",Ring video doorbell... jeez... worst outdoor camera ever
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,20-Aug-18,Lance B.,"I will admit it, I'm a victim... You see when I bought this POS, I thought I was spending $100... I liked the Ring Doorbell because it works with Alexa and its the IBM of video doorbells , based on the old adage that ""you can't  go wrong buying IBM"", where Ring was the ""Big Fish"" in the doorbell pond. I understand now how they manage to have all that money to spend on advertising... Bait & Switch.  They don't bother to tell you that the damn thing will not work at all, unless you spend MORE MONEY. Even to get it to the point where it can do everything your average 1950's doorbell can do (push the button and a chime rings) you MUST SPEND ANOTHER $30 on a Ring Chime, so you can actually hear when someone pushes the damn button! It gets better... You say you want VIDEO AND PHONE NOTIFICATION???? Ha Ha!!! If you want all that, and everything Ring blasts out in their advertising, then you MUST SPEND ANOTHER $36 PER YEAR to actually see squat from this ""Video Doorbell""!!! I'm 100% Serious!!! That means that to make this POS work as expected when you bought it in the first place for $100, you actually will be spending $310 over the next FIVE YEARS!!! My suggestion is that you look for another option, as this option is just PAY, PAY, PAY...",BEWARE!!! REAL COST IS **** $310 ****
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,1,Reviewed in the United States ,7-Dec-18,Carlos c.,Al instalar el producto a la fuente de corriente eléctrica no se está cargando. Converse con soporte técnico de ring y me dijeron q podria ser por un error en la base plástica que sirve de soporte para atornillar el timbre y me enviaron un repuesto de esa base. Al instalar la nueva base de plástico el problema continua y al llamar a ring el asistente me dice que ahora el problema es por una supuesta resistencia que debería llevar el timbre (cosa que nunca me mencionaron en la primera llamada). Lo cierto es que soporte técnico no me da soluciones y el timbre no funciona como debería. Estoy muy decepcionado del producto ya que no funciona como se indica en las especificaciones y ring pareciera hacerse la vista gorda en brindarme una solución.,el producto no se carga con la corriente electrica
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,5,Reviewed in the United States ,11-Apr-20,Mudslide Slim,"The unit arrived nicely packaged with most everything needed for installation. I would advise any buyer to let the unit fully charge (5+ hours) before doing anything. I did not and ran into connectivity problems. The instructions really don’t make that clear. In fact, the instructions and explanations on the various features and settings are a weak point. Seems like you have to jump around a lot to find what you need and then go hands-on to understand it all. The upside is that after set-up, it is simple to use. Use the charging time to read up on it. Once charged, it took about ½ an hour to do everything, including installation.  I hard-wired the RIng to the old doorbell wiring so we not only retained the analog doorbell, but the power charges the Ring internal battery. It worked flawlessly from the get-go and was easily added to my iPhone, MacBook and my wife’s iPhone. Our existing security camera system provides better imaging, but the Ring’s instant alert and intercom system make for a perfect add-on. The night vision was surprisingly good and the wide-angle lens lets you completely see who is standing at your door. The intercom sound is just okay and you may have to ask your “visitor” to speak closer to the ring doorbell. The neighborhood incident alerts are a great feature and recorded events are easy to review. After spending a day or two playing with it, you will have a good comfort level with how it works and appreciate the value it provides. I could easily see where some folks may have issues due to wi-fi connectivity, ambient lighting, excess outside motion, power, etc. In fairness to Ring, these factors can affect similar products. They do offer from some suggested work-arounds. I rarely say this, but so far this product has actually exceeded my expectations.",Quality product
"Ring Video Doorbell (1st Gen) – 720p HD video, motion activated alerts, easy installation – Satin Nickel",1,5,Reviewed in the United States ,18-Jun-19,Raul Medina,bueno pero nunca dicen que necesita pagar una suscripcion mensual despues de los 30 si no no le almacena los video solo le queda como un tmbre con vido pero por demas bueno y la suscripcion son 3$ mensuales,bueno
