product,verified,rating,location,date,author,content,title
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,2.0,Reviewed in the United States ,25 Aug 2020,AlinaB_Life,"For a $300 camera the quality of video is absolutely unacceptable. The quality of video on this camera is so poor, it’s equivalent to 480p at best. I have no idea why a $300 baby monitor does not come with at least a 1080p camera, our $40 baby monitor has significantly better camera quality during day and night vision. Any sort of zoom makes the camera view grainy and essentially useless. Sound and notifications are almost instantaneous, which is perfect for a baby monitor. I do not recommend this camera and will not until they release a version with at least a 1080p camera, at $300 it is unacceptable that a baby monitor in 2020 does have have a 1080p camera.","Great sound and movement notifications, horrible video quality."
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,01 Oct 2019,Elizabeth B,"While the quality of the camera is amazing, my favorite Nanit features are the sleep metrics and morning highlight reel. In the fog and craze of having a new baby, it's so helpful to be able to look at the sleep metrics/log so I can see exactly when and how he fell asleep, how long which helps me to anticipate his next nap, bedtime, and see how well he's sleeping through the night. These features were also so so helpful in making the transition from bassinet in our room to crib in his nursery. All of the sleep tips provided on the app are consistent with what I learned in the little baby sleep class I took and were actually really helpful to have as reminders right there. I don't know of any other monitor that provides all of these services and the birds-eye view is also something I love that I don't think any other monitor offers! Whenever any expecting parents asks me what to add to their registry, I say the Nanit!",Love my Nanit & recommend to every parent I know!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,21 Sep 2020,Jordan Merghart,"This baby monitor is fantastic and well worth the money!! I love that I can pull up the feed on my phone anytime I want. I also love that I can take pictures in the app to capture priceless moments. The picture and sound are both great, it has a temperature and humidity gage, and the app allows you to talk to baby, turn a light on over the crib, and play either white noise or lullabies through the camera. I love that it doesn’t cut out when the internet goes out. My only complaint with it is that it is a bit passive aggressive because it says hey mom I fell asleep __ minutes ago. But if you rock your baby and/or they don’t fight sleep when you put them down it says hey mom I was helped to sleep. Then they send you emails about how to get your baby to sleep on the own and sleep through the night if it notices you go in to comfort/feed them during the night. Lastly we had to turn off the notifications because they were excessive, but you can adjust that in the settings on the app",Best baby monitor!!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,06 Nov 2019,Justin P.,"Terrible product and customer service. Camera doesn't work 85% of the time. Constantly losses connection. I have reached out to Customer service many times and preformed every step they have asked me to. Honestly, i feel like it was just a waste of my time and nothing changed or improved with their recommendations. I almost feel like they put you on this long journey hoping you will just get frustrated and give up and let it go. Complete waste of my time and money and i still have a $300 camera that doesn't work. Also, when the camera does go out, you get zero notifications. My son had a panic attack and i didn't know the camera was down or it was going on until i happen to walk by his room and hear him. I had to order a new/backup camera yesterday. I would not ever recommend this camera to family, friends or anyone.","One parent to another, don't waste your money"
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,18 Nov 2018,Adam Williamson,"This monitor is excellent!  Not only can you have multiple streaming screens active at one time, but the various built in options are phenomenal.  The monitor automatically shifts from day to night vision and has a superior microphone for audio pickup.  My picture quality isn’t high res, but you can pinch to zoom.","Excellent monitor, would be perfect with higher res video"
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,30 Jun 2020,Jon,"I really hate to write a bad review for the Nanit plus as we were so excited to get it. We originally had the Cocoon cam, which had a ton of better features than this camera offers for half the price. Unfortunately they went out of business and decided to screw all of their customers after killing their app and forcing you to use an app that took all of the features away that made it a viable option to continue using. The Nanit camera quality is absolutely terrible for a $300 camera. With the $150 Cocoon camera (and plenty of very cheap $30-50 cameras) you can make out fine details. We can barely even tell if our daughter’s eyes are open with this camera. We honestly feel ripped off! If it didn’t offer background audio (which it does), it would have been sent back the same day. I just don’t understand why an expensive baby camera that is so lacking in features costs as much as it does and has a night vision camera that would be on par with the technology of a decade or two ago. I would save your money and look elsewhere. The installation kit and sound quality is very top notch, but the video kills any pros that I could add for those two things.",Very low quality video for the price
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,4.0,Reviewed in the United States ,27 Mar 2019,Joshua S,"I love the camera and the iOS app is great.  It alerts to movement and sound and allows full time monitoring on the phone.  Since it looks like most of their sales come through Amazon, I expected Alexa integration to be there.  However, the Alexa integration is pitiful and more of a check the box.  That is why it is getting 3 stars from me.  Sticking an Arlo above the crib with Alexa would be better as a baby monitor than Nanit.  It truly is disappointing since they are charging $300 for this.  The Alexa skill is utterly useless.  I would expect you to be able to monitor and receive alerts from Nanit with the Alexa skill, but you can forget about it. Update 10/19/2019 Went from 3 to 4 stars with the new swaddles that monitor breathing rates.  I still want an Alexa app with video.  That would get me to a 5 star rating.","Breathing monitoring is cool, still waiting for an Alexa app that works well"
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,02 Jan 2020,Keith W. Kroslow's WIFE,"5 yeas ago after having my twins I got extremely paranoid every night, I was so scared to put them for naps and night sleeps. They both had bad acid reflex and I was so scared they would choke on their sleep. Long story short I had no sleep for years because I could not find a camera I could trust enough. This time around pregnancy number 2 and baby number 3 I did my homework and read all the reviews about all the baby cameras. I feel very confident with this cameras first of all NO FALSE POSITIVES, of baby wakes up I get an alert, same if he cries, the app open FAST, so I can just tap and BAM there it is, also great video quality even in night vision mode, I also love the night summary, I can see how long baby stayed in the crib and how much he slept, how many times you went in baby room, how many times baby was out of the crib. You can easy see baby breathing pattern on the app, I remember how many times I woke up at night with the twins wondering if they were breathing, so this is a huge plus also no medical device attached to my baby just a band. They also give you age appropriate tips for better sleep. What a blessing this camera has been, I can totally close my eyes and sleep because I know the camera will warn me if baby needs me. Having peaceful sleep baby and Mom is priceless! I highly recommend this camera!",A must have!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,09 Dec 2018,Danielle,"The Nanit plus with Nanit insights is a great camera. Installing the camera was fairly easy. I drilled 3 holes in the wall, screwed with the screws, the leveler is already attached and then just hung it up. The cover for the wire has the tape and you just stick it on. It was very simple. This smart baby monitor is perfect for newborns and infants. The Nanit plus is installed over the crib, bassinet, playpen wherever your child sleeps permanently. It monitors when the baby falls asleep, when the baby wakes up and when you go to the crib to care for the baby. You get a night summary of how long your baby was in bed, how long they actually slept and the amount of times you visited their bed. It also records those moments. In the dashboard you get a breakdown of the sleep efficiency and how well your baby is sleeping. Some great features are that you can speak through the monitor and hear as well. You get alerts whenever there is movement or sound. So if you have a smart watch you don’t even need to have your phone on you to know that your baby is awake. Nanit tells you the temperature and humidity in the room.  You can also play sounds (white noise, birds, waves, wind) Some cons Limited movement of the camera. It’s over the crib so it’s really perfect for when they are a baby and they stay in their crib. However, when they get older and you want to watch them in their bed and then if they get out you cant really control it from your phone to move it around the room. Overall though this is a great product.",Great product
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,04 Mar 2019,Heather Blythe,Easy to set up and when I was having issues with the app I called customer support to the company and it was super easy to use! I like the app with it and you can adjust the sensitivity of the notifications.  When I’m gone I can check in to see the room or chat with husband if he’s struggling with the voice connect function.  He didn’t like it the first time I surprised him with it haha. But for a first time mom I like that it is on my phone and not on a separate monitor and I can add users with whatever specific allowances I want for their profile. Good investment piece! I haven’t started the free trial of the tracking/recording yet because baby doesn’t sleep full time in his room yet.  But I can update my review once that happens.,Love this monitor!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,25 Nov 2019,Ben Webne,We are obsessed with our Nanit. After researching sooooooo many nursery cams this by far is the best. My favorite features are that you can keep the background noise on your phone being the nursery cam as you do other stuff on your phone. I use my phone as the nursery cam and this is awesome! Insights is great too because it tracks your babies sleep and gives them a rating and then tips on how to improve. I didn’t realize I didn’t have a consistent bed time and the camera called me out! I started giving my baby a consistent bed and she slept better and then the camera congratulated me for improving that haha. The night light is great....dim light perfect for night time feedings. The sound machine is great too. I bought wall mount and the portable accessory which I used first for when baby was in my room in the bassinet then use wall mount now that she’s in crib. You def need the portable thing because if baby falls asleep anywhere in house you can leave them and Just bring the camera.  Well worth the money. Love this thing!,Best nursery cam
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,05 Sep 2019,FoxyRoxy,"My newborn is 3 weeks old, we installed the Nanit before he was born. So now that we’ve been using it for 3 weeks, there’s almost nothing I don’t love. The only con is putting the breathing wear on & taking it off. It’s super easy to do but my baby doesn’t like the sound of Velcro. Other than that, this monitor is a life saver. I love seeing on my phone how many breaths per minute my baby is taking, the “baby is moving” notification, and all the sleep pattern analysis the next day. This monitor gives you the ability to sleep without worrying (if you ever get the time to sleep). I read it’s normal for babies to sometimes stop breathing for several seconds at a time. I experienced that when in the middle of the night the loud Red Alarm went off. It wasn’t a malfunction. He did stop breathing and then started breathing again but I was glad to be notified of it and thankful for this technology.",Love it
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,10 Jan 2019,Bokhyun Yoo,"This is a great baby monitor! Although it is more expensive than most monitors, it has so many great features that I think it's worth the extra cost. The monitor is easy to set up, even for someone who's not very technologically savvy like me. From the unboxing to being full set up, it took less than 10 minutes! The monitor gives a birdeye view of the baby instead of more of a ""room view"". It has great picture quality even in nightvision mode. I love that it also monitors the temperature and humidity. You can hear your baby as well as speak to him/her. I wish that it had a separate parent monitor instead of using your smartphone only however. I know some parents would like not having a separate monitor but I find that it drains my battery down. Overall though, great baby monitor that I highly recommend!",Packed with features!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,12 Dec 2018,Nicole Sweeney,"As a mom of a couple kiddos I have tried my fair share of baby monitors. I must admit I am a fan of this one, here is why: Pros: -Easy to set up, I did it all by myself with just following the simple instructions. -I know exactly what is going on in by baby’s room right from my phone, no additional monitor to keep track of. The Nanit will link to your smart phone through their app, The Nanit will provide updates as to the current Temperature and humidity in my baby’s room. It is a bonus to have the humidity being monitored when the humidifier is going in the room.  The unit also has a soft-glow nightlight that can also be turned off if so desired.  The Nanit monitor also tracks sound and motion to let me know what my little one is up to. -The Naint is compatible with both the iphone and Android devices. This is super helpful since my husband and I are with two different services and carriers. -I felt safe and protected using this monitor, I know there have been crazy stories of people hacking monitors the Nanit comes with enterprise-level security and AES 256-bit symmetric-key encryption this is the same standards used by hospitals. -The monitor is placed above the baby’s bed to give you a bird’s eye view. It has a zoom feature and night vision capability. My husband and I as well as grandparents use the multiple account log in, so we can all check in on the baby. -The Nanit will work over Wi-Fi, even when internet is down it uses local and cloud streaming. -With purchase of the Nanit it comes with a free one-month trial of Nanit Insights. The Nanit Insights will not only give you updates on baby’s sleep habits, but parental habits as well. It will then give you tips and tricks to help improve babies sleep.  I also enjoyed reading in the morning how my baby did the previous night. You can also trend the data and look at the overall picture or age-based comparisons. Cons: -After the free one-month trial of Nanit insights the trial expires, it becomes a monthly payment for the insights app of $10. The app itself that you link to your camera/monitor is free if you want the added features it is what the additional cost is for. -The camera does not have a very good tilt/movement feature to see around the room, you are limited to just what you see over the crib. This product is a really good product that arrived on time and in great condition. I would recommend to anyone in the market for a good quality monitor",Birds eye view video monitor
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,08 Jan 2020,Hammer head1,"**update: Nanit servers continue to crash.  In addition to that, the nightlight now glitches on my Nanit when I get my baby out of crib to feed at night, and wakes her fully up.  Do not waste your money!!!*** Constantly disconnects and buffers.  Video will drop and so will the sound.  The Nanit Insights will sometimes have the wrong time associated with the action.  If the connection worked it would be a good camera...but it’s not worth the money as the connection constantly fails and the monitor stops working when the connection drops.  Our router is right next to the Nanit camera, we have the highest speed data plan from Xfinity...Nanit has stated they are having issues with their servers...it’s been 3 days now of an unusable monitor.  Very very disappointed.","Terrible servers which are down often, monitor won’t work without...don’t waste your money"
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,3.0,Reviewed in the United States ,02 Sep 2020,kyra,"We've just started using it with breathing ware, so not sure if the trended data really ups its stars, but there are three big annoyances: - the switch between daytime camera and IR is loud and unpredictable! During daytime naps, it is constantly clicking back and forth. It has woken our baby from several naps now. We've contacted Nanit about it and they've been responsive, but their solutions haven't worked. We just set it into permanent night time mode, but if you're hung up on the daytime camera, I probably wouldn't buy it for this reason alone. -The breathing monitor chimes loudly (both on your phone and in the crib) even when you decide to stop a ""session"". This makes no sense to me as I'm making the decision to stop tracking it. A couple times it's startled the baby and made him cry when he was otherwise happy. It's also annoying in the middle of the night when you're taking them out to do a feeding and not wake your spouse (who also has it on their phone). -It comes with a one year subscription, but you have to activate it when you set the Nanit up. So if you buy the monitor before baby is born and want to set it up to ensure it works but you don't plan on actually using it for several months, that time is wasted.",Just ok
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,04 Mar 2019,Atlanta2018,Love this product. Save yourself the hassle of having to order an additional travel base. Just bite the bullet and order the Nanit Plus with the multi-stand included $300. If you install the 10 feet of wire covers you cannot travel with the original wall mounted Nanit base. e love this product. I had it up and running in minutes. I love that you can talk to the baby from the room next door or from around the world. Checking the baby when you are out to dinner with sound is very reassuring. Nanit plus runs when the internet is down as long as you at home connected to your network.  This monitor if mounted higher could provide a view of nearly the entire room as well. That is going to be great for our daughter who will be moving to a toddler bed. Monitor also provides crib temperature most of the time.  If you want all the other bells and whistles about sleep patterns you have to pay for a Nanit subscription service. I could care less about that stuff and passed.,Easy Install
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,31 Jul 2020,MBeck311,"I went with the Nanit Plus after extensive google reviews.  It really is an impressive baby camera. You really get what you pay for when it comes to cameras. You can send out private invitations to friends and family so they can see your baby. Perfect for my situation, the wife’s family lives far away in another state. Now they can see the baby anytime she is laying down in her crib. The night vision is really impressive. Naturally you can only see things in black and white but quality is extremely clear. I uploaded a photo of the night vision. Keep in mind when this picture was taken we made sure the room was PITCH BLACK. There is no light at all from fixtures or video camera. Excellent quality stuff here.",Night Vision Exceeded Expectations
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,12 Mar 2019,Freddy Ray Dugard,"Update: after just 2 months of having this camera the temperature sensor malfunctioned give us inaccurate readings.  I waited for two weeks and still nothing! Worthless Bought another camera to place in my sons room, again the temperature sensor is messed up. It won’t even show a temperature. It is very frustrating. Waiting on replacement but they won’t answer my emails to give me an update. Very frustrating",Horrible
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,20 Dec 2018,Courtney Manitz,"Installation - very straight forward and simple. Nanit provides a measuring tape so that you hang it at the appropriate height above baby's crib. They also provide a cord cover so those curious little fingers aren't tugging on the cord. Nice safety feature! Video - the video quality is great. HD video with no lag. In the daylight, it's like you're watching a high quality video - the colors are vibrant. The night vision is better than I expected - we have another monitor where the night vision is pixelated and seems to lose some quality - this is not the case at all with Nanit! Very impressed. Overall, I would highly recommend this monitor. While more expensive than traditional monitors, you do get what you pay for. Nanit's subscription service through the mobile app provides insight into your baby's sleep patterns, records sounds and motions, and allows you to use that information to better help your baby sleep through the night with the use of a dashboard. You can close the video on your phone and allow the audio to simply play in the background - another great feature!",Quality baby monitor with extras
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,28 Jan 2020,Jason Ossler,"I purchased 6 other cameras before spending the money on the nanit. I can honestly say it is the best one on the market today. It is extremely reliable, notifications are always consistent, the night time mode allows us to have video up at night just to look ar him, we can use our alexa devices to see him.  Everything about this camera is amazing. The breathing detection is a newer feature and needs one major improvement. It needs an alarm for when breathing wear is not detected. Other than that breathing detrctioncworks great.",Best video baby monitor on the market!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,09 May 2020,Kara Krawzik,"I'll admit the product is great when it works but the constant disconnecting, pausing in picture, and having to restart your phone multiple times before it works is NOT worth it! Tonight I had to wake my daughter up to unplug the monitor and go through the setup process all over again after repeatedly force closing the app and restarting it, restarting my phone multiple times after that didnt work, restarting the router, and then repairing the whole thing which made me go through the original setup. I should have returned it when it took over 2 hours with customer support to get it set up over 2 different phone calls where they just had me repeat the steps over and over until something worked (this was after I had set it up and it had working for about a day). The only reason I didnt is because I had already drilled the holes in the wall to mount it and they sent me a new camera in case it was a faulty unit. They also dont tell you it doesnt work with a mesh network. So my husband had to split the network into 2 bands and that worked for awhile but tonight just has me mad. And for those of you who think we have slow internet or bad phones we dont - we have fiber internet and samsung Galaxy s9 plus phones. This thing is way more hassle than it is worth. I wish I had just gotten a simple monitor with a regular screen you carried around. Dont waste your money!!!",Do NOT waste your money
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,4.0,Reviewed in the United States ,10 Oct 2020,faizan,"The product is all you need. With FSA eligibility you can save a lot of money. Pic quality is great, sounds and motion alerts are fantastic. Only problem is sometimes it doesn’t record at night although my baby was in crib but it shows as out of crib. It happened although 2 times, they need to update their algorithm of image recognition. Other than that, it’s all you need",All Pros and 1 Con
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,17 Sep 2020,Alessia,"I bought the item for my baby nursery, and I was really excited of that. It works good indeed. So what’s wrong with it? Why I’m giving it 1 star? Because I’m very disappointed with the seller: once the camera came, I was not able to pair it to my phone, because the camera itself was paired to another account. I had to spend 2 days with the (very professional) Nanit email customer service to fix up the problem. Of course they couldn’t disclose the name of the account used to pair my camera, but this is just crazy for a camera sold as NEW. The serial number of the camera was not even the same printed on the box, so I had to ask to the company if they shipped me a Nanit Plus or they scammed me with a 1st generation Nanit. Honestly I’m expecting to hear from the seller for this lack of care.","Good product, but I had a bad purchasing experience"
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,4.0,Reviewed in the United States ,19 Dec 2018,Gmajojo,"Great Video quality – love the birds eye view, can see baby much clearer than old monitor. I can have audio on even when using other apps on my phone. I love not having to carry around a parent monitor (can do all monitoring from my phone) but then there is no monitor for the babysitter. I like the cord covers, just wish the cord itself wasn’t so long. Our outlet is behind the crib and so there is a ton of extra cord that is left at the end. You can take photos right from the app and photos of a sleeping baby are always so cute! The thing I dislike most about this camera is that “Insights” is not included and for the price of this monitor I fee like it should be. Yes, there is a 30-day free trial but you have to put in your credit card info to get the free trial and then if you forget to cancel before the 30 days are up, you will automatically get charged. A lot of the things that make this monitor worth the extra money is in the features you only get with Insights, so I was very disappointed when I realized they weren’t included. But all the necessary features are included with the cost of the monitor.","Good but would be better if ""Insights"" was included"
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,4.0,Reviewed in the United States ,25 Oct 2020,Jessica Viola,"I really like this nursery camera. It has a great design and is easy to setup and install. The companion app is great as well and lets you stay connected to the nursery at a glance. The app lets you play the audio from the nursery in the background, while your phone is on standby, to save batteries. The night vision is great and the software that senses noise and movement is great as it doesn’t alarm for every little move or sound, it alarms only when those movements/sounds are significant enough to indicate the baby is actually awake and in need of attention. My only complaint about this unit is the quality of the video. At the recommended height for installation, I cannot make out my baby’s eyes, if they are open or closed. Other than that, great unit and well worth the piece of mind.",Great camera and app but the quality is not the best.
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,4.0,Reviewed in the United States ,05 Jun 2020,Andrea,"This is a great monitor. The clarity is great. Has a night light, sound machine built in, camera, option to talk to baby. I bought a breathing band to go with it but I wish I would have bought a swaddle too. I recommend purchasing from Nanit, they have a package that includes the band and swaddle. Buying it on amazon, I lost out on the promo they offered to get a free  Newborn package with camera purchase. I called their customer service to see if I can get at least one swaddle especially because they said they were helping families affected by covid on their website. Customer service wasn’t the greatest. She was nice but not knowledgeable. She seem hopefully to get me one and later responded she was unable to. Pretty disappointing since I spent $300 on this system. Poor customer service when someone just purchased equipment over $300 and they can send you a swaddle that’s $24. Especially since they are giving away more than that if purchased at their website.","Nice Camera, not the best Customer Service"
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,10 Apr 2019,Kate,"When we arrived home from the hospital is became clear that having our little one sleep in the same room as us was not feasible. Enter Nanit: an anxious first time parents dream. Being able to set up our iPad on our bedside to watch him through the night gave us the peace of mind we needed to sleep soundly (when we could). Picture Quality: The day time quality is excellent but does require a lot of light in the room to kick in. The night vision is very clear compared to other cameras we’ve tried. Sound Quality: Sound quality is crystal clear even while we have white noise/nature sounds playing. Our little one can be heard loud and clear over the white noise so we wake up when he needs us. Mobile App: Having the ability to check in while we’re doing things around the house without carrying around a clunky monitor is the best! When I come down from putting him to sleep at night I can easily watch him on my phone to make sure he’s fallen asleep before getting back in bed myself. Insights: Being first time parents and having no idea what we’re doing we opted to pay monthly for insights. I love being able to see how long he is sleeping for, how often we’re tending to him, and his sleep quality. The night seems like a total blur come morning so the summary is ideal for us. All and all Nanit is an excellent product and we’re so happy we picked it over other competitors. We definitely plan to continue using it through the years to keep and eye on him during the night.",The peace of mind first time parents need!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,12 Jul 2019,mdmincks,"Works great! Our previous 2.4Ghz baby monitor was interfering with my exterior surveillance cameras. Bought this to eliminate the issue since this one connects only to a wifi router. Has the best quality you can ask for, audio and video. Plus it records and gives you awesome playback from the night! I wish we would have bought this when she was a newborn!",Awesome camera!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,21 Dec 2018,Ashley K. Smith,"My husband and I love this monitor. The set up was so easy. From mounting it on the wall, which looks great with any nursery decor, to the app it was all a step by step process that took 15-30 minutes max to complete. There are a ton of great features.  The camera zoom, having the app run in the background on your phone is great so you don't have to leave the app open for it to be in use,  and the built-in sounds machine. The best thing about this monitor, in our opinion, is that when either of us travels for work we can still check in on our loved little baby. The alerts are great!  You get to set everything! Notifications, and the sensitivity at which it notifies you, and crib position/area that is being monitored. The screenshot feature is an added bonus.  Love taking pictures of my precious sleeping baby...yes, I'm that mom. If you're on the fence about this monitor take the leap. Also, for moms who are monitoring multiple babies/rooms - you can add cameras and assign them to the kids so you know which camera is which all from the convenience of your phone.  Which is so nice to not have to carry around yet another device. Do it!  Make the purchase! You won't be sorry!",The ultimate baby monitor that's worth every penny!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,4.0,Reviewed in the United States ,10 Dec 2018,Charles Schlatter,"I was nervous about not having a separate parent monitor (the Nanit links to your smart phone!), but it really isn't a big deal at all. I always have my phone close by and there is a setting available so you can hear the sound and run other apps, or have your screen asleep. I've even put my ringer on vibrate/silent and the monitor sounds still come through. The app is easy to navigate and I like that I can look back and see how past nights have been (helpful for well child check ups at the doctor and/or tips for babysitters). Nanit Insights sends you a weekly email summarizing your babies sleep patterns for that week and give you tips to improve.  Both parents (plus more, grandparents/babysitters etc.) can download the app and ""link"" to your monitor (with your permission of course) a benefit I hadn't thought of. I also like that the Nanit has temperature AND humidity. Most monitors have room temp, however the monitor we were using before the Nanit was not accurate and could not be trusted. Humidity is something I hadn't thought of until our first child was sick (usual winter cough/cold stuff) I put a humidifier in her room but had no idea what the relative humidity was. The installation instructions are very helpful and clear. I appreciated the fact that it came with a paper tape measure (it even had a spot for your foot to hold the tape measure on the floor and a pre-marked arrow for where your monitor should be installed). I also really love that the Nanit comes with cord covers. We have been using this monitor for a little over a week now. I haven't had any issues with connection being lost or cutting in and out. (our baby's room is on a separate floor than our master). One down side that I have noticed is that sometimes the monitor counts multiple ""visits"" when it should only be one. My guess is that this happens when I am in her room (trying to soothe her back to sleep) and don't move for a few minutes and then move. The monitor sometimes counts that as 2 (or more, if I'm in there a while) visits. Not a huge deal. You are able to go back (in the morning) and edit the number of visits (this will make the Nanit Insights summary more accurate to your baby). Overall, the Nanit plus is a great monitor!",Such a great monitor!
